	type	p_corr	r_sim	seq_iden
1501	ortholog	0.8009131134345197	0.8844891027075094	0.8688524590163934
7238	ortholog	0.328574555460271	0.8608192007892158	0.8905263157894737
8851	ortholog	0.9274575339806949	0.8446409071915523	0.5141955835962145
1024	ortholog	0.8443221399476167	0.9858535198243121	0.9606299212598425
6834	ortholog	-0.2776924510219854	0.9499030511564405	0.8275862068965517
5923	ortholog	0.8928253715544987	0.7220775186258751	0.8241308793456033
4438	ortholog	0.49149033190801933	0.6372068472219612	0.8017241379310345
8543	ortholog	0.2964699421808749	0.5440898811223357	0.8561020036429873
1530	ortholog	0.14150889411527454	0.5825662729250499	0.7925925925925926
608	ortholog	0.9820526106791866	0.8080656859733425	0.26457725947521865
1284	ortholog	0.8242374829276139	0.9503859354760417	0.8673218673218673
6848	ortholog	0.7973211677785597	0.5852451288693445	0.7040816326530612
5935	ortholog	-0.5973890235643241	0.8266418498610797	0.7891891891891892
3762	ortholog	0.7915132160054339	0.8749813833728404	0.7602739726027398
2800	ortholog	0.8663963946790622	0.9421616570964304	0.6231647634584013
479	ortholog	0.30940554190402336	0.3247682869450421	1.0
8354	ortholog	-0.005889615666466541	0.8969757836225434	0.9155672823218998
8748	ortholog	0.9055933305902701	0.8123038155323103	0.7439613526570048
7042	ortholog	0.0671155403192405	0.676887985390505	0.4662576687116564
1114	ortholog	0.5353596497049994	0.7555712540656688	0.7681895093062606
9051	ortholog	0.138838953795638	0.8343499226665148	0.8517940717628705
3296	ortholog	0.20963181994846328	0.6803192371123503	0.8348134991119005
134	ortholog	-0.7557633158941034	0.8235249192160734	0.7903811252268602
4018	ortholog	0.9489785854957067	0.3033406061203876	0.8525641025641025
5493	ortholog	0.1800033942463807	0.5356755393324788	0.8298850574712644
5492	ortholog	0.6261444230465202	0.6220033354179696	0.8862559241706162
7803	ortholog	0.9368472768881986	0.8807260172790221	0.6813784764207981
8129	ortholog	0.42389094838382724	0.5335436226162609	0.9243353783231084
4707	ortholog	0.7076394858152848	0.7982954680540113	0.8743409490333919
4884	ortholog	0.9525042896597278	0.8307607886119591	0.6282973621103117
861	ortholog	-0.3185227628674818	-0.4710811948527893	0.8674698795180723
300	ortholog	0.09592011594585689	0.8818117221052735	0.8486486486486486
5883	ortholog	0.9062117842595298	0.9025689351917301	0.7313131313131314
4657	ortholog	-0.6428726737107996	0.8808872347932954	0.896551724137931
986	ortholog	0.9140227427127403	0.9062119510761711	0.956953642384106
8220	ortholog	0.14741897693848754	0.3628416053333072	0.711764705882353
4970	ortholog	0.3771670603195892	0.9200247685265666	0.8439716312056738
6697	ortholog	0.8821378923440797	0.8403729240589602	0.725925925925926
3791	ortholog	0.832091287107191	0.8804709848089882	0.91875
8222	ortholog	0.7658969995852192	0.8067708861442919	0.9010416666666666
749	ortholog	0.8057593578040975	0.8228432774587162	0.8754208754208754
8931	ortholog	0.7902209287404288	0.8071127773732965	0.7463768115942029
2584	ortholog	0.292602837833142	0.8014394023672285	0.8274021352313167
6631	ortholog	-0.10079254571763768	0.8804339610418744	0.8235294117647058
5305	ortholog	-0.27778566304374697	0.8818517607841234	0.4601593625498008
1612	ortholog	0.8057456153489282	0.8816619608840315	0.8528645833333334
1266	ortholog	0.2765362096361471	0.9674580774732088	0.9789674952198852
550	ortholog	0.7561104843654399	0.7574403616683913	0.75
4455	ortholog	-0.2618273980092489	0.8584677209288957	0.8620689655172413
6869	ortholog	0.42968625031668606	0.7578338008475359	0.8869047619047619
949	ortholog	0.4718118334929682	0.9662782816603683	0.9638242894056848
7197	ortholog	0.6194569409907004	0.8278243223386976	0.8720326409495549
4333	ortholog	0.8601349535720293	0.9429262164265729	0.6387959866220736
4	ortholog	0.5589427377761154	0.32331726836291563	0.3691931540342298
8342	ortholog	0.6561898770979692	0.5651093075966951	0.9504643962848297
8922	ortholog	0.6351436998925841	0.7119637846935329	0.5362318840579711
4075	ortholog	0.8230321572085969	0.8826824829319218	0.8575268817204301
5421	ortholog	0.7018509294515304	0.759605548267272	0.4855072463768116
5501	ortholog	0.9067366811810447	0.9356190645857797	0.9019607843137255
538	ortholog	0.9840356143886572	0.7660062722370141	0.6384180790960452
8530	ortholog	0.7590435624477273	0.9093528843834515	0.9464285714285714
3550	ortholog	0.18377581252184608	0.8365088335232052	0.5703125
5672	ortholog	0.6745083505800125	0.8306309312422787	0.8835263835263836
6831	ortholog	0.9748274721793209	0.8898503020720974	0.9747899159663865
586	ortholog	0.9616338608806677	0.7912314432126561	0.2388888888888889
9078	ortholog	0.3713639885449923	0.7900264234909566	0.5116279069767442
8868	ortholog	0.7521585903169551	0.8665412595053761	0.8762886597938144
1549	ortholog	0.8095086147820958	0.9451431116298403	0.5613733905579399
7321	ortholog	0.3629100443656451	0.9221187187236819	0.45951704545454547
8144	ortholog	0.7139396226344604	0.9073280584979153	0.7664670658682635
4683	ortholog	0.38703201129994813	0.9630714476099945	0.7744360902255639
1809	ortholog	0.9734676813800845	0.8352131277650495	0.3333333333333333
3379	ortholog	0.600235719108777	0.8134569310091389	0.912109375
4625	ortholog	0.7021668364439909	0.8678449785165256	0.6836158192090396
1348	ortholog	0.11714423062705578	0.22630076541350408	0.8090909090909091
957	ortholog	0.4138835841777637	0.8087690943903272	0.9092009685230025
5201	ortholog	0.9358566818090125	0.876702377072966	0.8520710059171598
1134	ortholog	0.11293545626567209	0.7966112286627856	0.9124343257443083
764	ortholog	0.7867373291143627	0.8044826795740181	0.9136807817589576
3736	ortholog	0.061899428548939525	0.7706930938582859	0.9182058047493403
4373	ortholog	0.7433155586479805	0.933125270092376	0.8695652173913043
1693	ortholog	0.9702307959738101	0.8942068622856086	0.28858350951374206
4435	ortholog	0.35955969657906056	0.5467192612750269	0.7079207920792079
3885	ortholog	0.6410468118905767	0.7345340164811456	0.6323529411764706
4532	ortholog	0.9742057416480352	0.5381703751969407	0.7274881516587678
10	ortholog	-0.008488542414738086	0.34872888633650523	0.6771314250538627
6179	ortholog	0.7175818165149167	0.8444425963075344	0.7378640776699029
5634	ortholog	0.9023729018772016	0.5976881697453448	0.5434782608695652
3071	ortholog	0.7925019381677025	0.9686271551336594	0.9147058823529411
3660	ortholog	0.6398972089488686	0.7897148231059882	0.8716026241799437
6501	ortholog	-0.19505264293291424	0.062444982901430635	0.7786458333333334
3772	ortholog	0.6621266916246077	0.5549786501589353	0.9243856332703214
2995	ortholog	0.41802710798020537	0.8753673418409704	0.669029685423128
2249	ortholog	0.33850235274831414	0.7258326457348085	0.5245098039215687
8459	ortholog	-0.022326389040193795	0.9185190562092314	0.7204968944099379
3385	ortholog	-0.23957789707382088	0.8153648423534898	0.9457142857142857
279	ortholog	-0.5293020480773016	0.8254127645131514	0.7747524752475248
813	ortholog	0.5510071917049072	0.7136971248388896	0.5693739424703892
5581	ortholog	0.9819664149003716	0.6983257273610473	0.836405529953917
8892	ortholog	-0.540565176812365	0.994060028936368	0.9538461538461539
1795	ortholog	0.8245194191624321	0.7602732806600836	0.9683426443202979
1510	ortholog	-0.012293847737948262	0.8866132524168202	0.9666666666666667
1121	ortholog	0.755496379731349	0.8895356302331621	0.8920863309352518
4879	ortholog	0.3160843258933524	0.9750820339951662	0.9067164179104478
8817	ortholog	0.570943365035405	0.8602497844684258	0.8802129547471162
3537	ortholog	0.7924106684232207	0.7764564700091979	0.8176470588235294
7715	ortholog	0.790212711001271	0.9544064811988269	0.7009132420091324
5094	ortholog	0.9360872831183902	0.825999312258894	0.6767441860465117
2795	ortholog	0.33166834513278565	0.483932247852652	0.7538461538461538
9095	ortholog	0.8487102834779213	0.7238236826846518	0.6796116504854369
7759	ortholog	0.16741351634645113	0.5522952095251135	0.8994708994708994
6069	ortholog	0.17454714088954337	0.7714471204558565	0.7570332480818415
316	ortholog	-0.13842611775333846	0.6320875379922604	0.6715210355987055
310	ortholog	0.6317620997690769	0.8453096041037399	0.8333333333333334
5560	ortholog	0.7640220944432208	0.8898422278779782	1.0
6429	ortholog	0.3159831509066668	0.8302250700865115	0.8805309734513275
4959	ortholog	0.5007688630758156	0.8219708650951754	0.8436578171091446
415	ortholog	0.8978131600745889	0.7072690507937772	0.43006993006993005
8443	ortholog	0.5565638848258285	0.9685943937626857	0.8647058823529412
2648	ortholog	0.580455912426536	0.8355240666941992	0.795850622406639
2227	ortholog	0.06851537903652391	0.5223341923348634	0.8050574712643678
1737	ortholog	0.3155436606700907	0.8942545674371527	0.8817829457364341
184	ortholog	0.6880673618218301	0.8677824446797058	0.9302325581395349
3399	ortholog	0.9015971021515443	0.8458550871873833	0.5275908479138627
8697	ortholog	-0.12282996962923583	0.7933559981950012	0.9071274298056156
9059	ortholog	-0.23702529493431898	0.986781222671378	0.91
6476	ortholog	0.724944303325614	0.5886878305790417	0.39763779527559057
8883	ortholog	-0.18012047288554003	0.7448886477375148	0.6227544910179641
3441	ortholog	0.40094482962168215	0.3285047630066721	0.5485436893203883
508	ortholog	0.8316485629499278	0.8058814757398794	0.9029850746268657
6320	ortholog	0.6508702360689228	0.9953623104356009	0.9518348623853211
3616	ortholog	0.8596027868027579	0.8908771600337863	0.7475455820476858
3584	ortholog	0.9016222356562824	0.786632283808336	0.6438356164383562
8287	ortholog	0.7587010240678943	0.7202314002605881	0.9035277177825773
4778	ortholog	0.9127785595025409	0.9105202106145613	0.5960591133004927
3027	ortholog	0.7131662946821172	0.7135862102857995	0.8125
2047	ortholog	0.6613950569729641	0.7373571399507992	0.5928571428571429
1793	ortholog	0.9784377620961755	0.40893858449356857	0.6500829187396352
2819	ortholog	0.8399817996347956	0.8952981249452379	0.939203354297694
5585	ortholog	0.9863078161396975	0.8757864623504009	0.8636363636363636
3545	ortholog	0.3565905006720182	0.8350301168949199	0.8440677966101695
7712	ortholog	0.9460045846124638	0.9191461912253213	0.900709219858156
2668	ortholog	0.19643488527667646	0.8761401117677388	0.6924939467312349
2195	ortholog	0.9574652675708057	0.8933897536092449	0.7844155844155845
6482	ortholog	-0.046427598484329695	0.2864963236906345	0.7772277227722773
6596	ortholog	0.03260878738167494	0.8655123868478751	0.9367647058823529
3853	ortholog	0.8416726057258676	0.8221142956832665	0.7889908256880734
6887	ortholog	0.5239563836011262	0.9260160448028251	0.9506578947368421
2003	ortholog	0.8567232276860931	0.8064059362821695	0.8390928725701944
360	ortholog	0.3936394891414043	0.792327992442772	0.7647058823529411
6393	ortholog	0.524751445213489	0.8730142972224118	0.964824120603015
6633	ortholog	0.4620675096653194	0.5150687169804471	0.8830409356725146
288	ortholog	0.40942152321387654	0.7153552198050976	0.8567164179104477
7166	ortholog	-0.2350730363405916	0.6954969808483848	0.31756756756756754
1267	ortholog	0.6129346906099317	0.9064490973207128	0.9523809523809523
4502	ortholog	0.7326744644444403	0.7597257703346264	0.8240740740740741
6465	ortholog	0.39995263549243487	0.1522143971019857	0.6141304347826086
3973	ortholog	0.8985489413985573	0.9203007133661512	0.7649456521739131
8290	ortholog	0.7038653065733242	0.9623204152765577	0.94375
4861	ortholog	0.940061411487715	0.589423158336122	0.6957831325301205
4099	ortholog	0.1473592322780814	0.6548304515909821	0.8076923076923077
5084	ortholog	0.4114918634719967	0.8630006285220064	0.8116129032258065
156	ortholog	0.7641736128297933	0.9170893238409494	0.9325301204819277
6189	ortholog	0.8141791273638378	0.853210103628964	0.6705882352941176
1554	ortholog	0.8971512023123823	0.8575036942533126	0.7703349282296651
6608	ortholog	0.7933560346700216	0.5236829363560644	0.8055555555555556
1291	ortholog	0.759699503766741	0.7557758120225191	0.6230665770006725
6625	ortholog	-0.10129252741217978	0.20156626714003756	0.7053571428571429
6336	ortholog	0.029577612172172293	0.8006926914098066	0.8575712143928036
5832	ortholog	0.6619162788853058	0.9111023847073484	0.9626865671641791
7893	ortholog	0.6776176478543459	0.7990809715428959	0.6843177189409368
884	ortholog	0.5389773562399369	0.7850857898418389	0.7425
2916	ortholog	-0.14972634278627456	0.796861406438249	0.7972972972972973
3080	ortholog	0.26871708812830897	0.7528248716772694	0.878
5344	ortholog	0.7994392342872889	0.7325022357227852	0.5868852459016394
8091	ortholog	0.6231120666264545	0.746351480735858	0.6678635547576302
6909	ortholog	0.8742841469413213	0.7944304613431881	0.7386759581881533
2586	ortholog	0.8802129480579952	0.7725752723437641	0.9148471615720524
531	ortholog	0.5670372821137533	0.8859602918590133	0.9312714776632303
3304	ortholog	0.012398378087818143	0.7312786252909229	0.914324880054832
7748	ortholog	0.3195181913234273	0.8912309326501806	0.8242074927953891
2206	ortholog	0.8142260738577438	0.6985665272157443	0.7134387351778656
834	ortholog	0.018133618264685028	0.9088094997247356	0.7799295774647887
4184	ortholog	0.27601782301984046	0.6491581631515767	0.8251748251748252
7200	ortholog	0.7973655682472689	0.6266662444305393	0.7543859649122807
1175	ortholog	0.08470455073089303	0.884284507290366	0.8743455497382199
7438	ortholog	0.8840424771562698	0.9407084859255186	0.8828451882845189
6357	ortholog	0.8002732658625782	0.9002160625665002	0.8621399176954733
8403	ortholog	-0.09451939320791629	0.6917881016819134	0.8269230769230769
8262	ortholog	0.652226308948253	0.8039891760330637	0.587360594795539
1239	ortholog	0.17009094301125574	0.68468500754076	0.9270833333333334
6151	ortholog	0.3010102371194424	0.8776306189101128	0.6704119850187266
3592	ortholog	-0.31460607489943787	0.1867974752102921	0.9867549668874173
7693	ortholog	0.8762238904742953	0.880002575179331	0.8924731182795699
5343	ortholog	0.47032997586219394	0.763943226608869	0.7931547619047619
4951	ortholog	0.5723532043684103	0.8589292630689197	0.5695443645083933
7386	ortholog	0.3269038340526964	0.6839643588143565	0.6398369842078452
8702	ortholog	0.4153904462694832	0.9373497827784744	0.8333333333333334
4660	ortholog	-0.4749410082495863	0.8702713404957344	0.9064327485380117
3531	ortholog	0.9049953722251252	0.968251849920296	0.9576719576719577
8755	ortholog	0.18493749536594178	0.5468590668590668	0.6709511568123393
6316	ortholog	0.786224265749573	0.7000257560457568	0.3583690987124464
5349	ortholog	0.8965958048438003	0.7560704746716134	0.66875
4528	ortholog	0.746775172197713	0.9519909610294008	0.884393063583815
297	ortholog	0.923949407409744	0.8319664008175868	0.7114556416881999
1963	ortholog	0.172219372029745	0.994451388128765	0.9712230215827338
6880	ortholog	0.8717307749133691	0.8823550646877408	0.9366197183098591
9116	ortholog	0.9760127108971709	0.8536573625727085	0.62
6774	ortholog	0.9605458428801207	0.8566922089449412	0.6221792392005158
8700	ortholog	0.7767864808590275	0.7857653359049086	0.850909090909091
7159	ortholog	0.7010095693146992	0.5778766585656502	0.8449612403100775
7575	ortholog	0.9658503561611361	0.8891647091076218	0.6605005440696409
607	ortholog	0.6545126017126885	0.8323888480247874	0.8609794628751974
8221	ortholog	0.5572277202788047	0.9482182298251843	0.8609865470852018
4026	ortholog	-0.04527526485505691	0.3527346335022955	0.7896825396825397
397	ortholog	-0.15374169184518585	0.055107164640633144	0.8604651162790697
562	ortholog	0.6786829330801899	0.7752544852791128	0.5948103792415169
5532	ortholog	0.5195858115046501	0.8649537833092241	0.49528301886792453
8255	ortholog	0.16262227517727668	0.2708077464837597	0.4326923076923077
5447	ortholog	0.7973155439820883	0.9930980244637333	0.9757462686567164
8970	ortholog	0.4412118039760799	-0.03768922611685266	0.8313253012048193
2540	ortholog	0.23527525588573198	0.7792670300288552	0.6708595387840671
7310	ortholog	0.6012008375033034	0.8412887794530315	0.9098143236074271
651	ortholog	-0.2697941402746667	-0.2426204875722544	0.9085487077534792
4235	ortholog	0.6588242780528148	0.7307236567068311	0.7033898305084746
7464	ortholog	0.4498285652614511	0.8865817796735311	0.8734439834024896
8899	ortholog	0.9293857330722295	0.9331656361277059	0.8709677419354839
3039	ortholog	0.2918086445218492	0.9476181794800151	0.9324894514767933
1992	ortholog	0.05107420082217778	0.8592654773638928	0.7848360655737705
3363	ortholog	-0.1868722945525454	0.4249253527262551	0.8419117647058824
4207	ortholog	0.6845100615250969	0.836420611483224	0.937799043062201
891	ortholog	0.6164472866705364	0.8532942373616972	0.8038147138964578
3709	ortholog	0.9110739486484645	0.7976655191560587	0.7213114754098361
251	ortholog	0.21550364230404004	0.5308623144193614	0.8725637181409296
6515	ortholog	0.7386428622854605	0.5620062306297704	0.8225399495374264
2741	ortholog	0.41611747639059843	0.6093846771183152	0.7791666666666667
622	ortholog	0.9067794013556003	0.9108580568991126	0.9607843137254902
8822	ortholog	0.5988507754569466	0.7376074335132654	0.5580448065173116
8635	ortholog	0.9755219724304174	0.28255167623043564	0.6424242424242425
4256	ortholog	0.3038573176335891	0.8735455760854163	0.9105581708137189
9124	ortholog	0.22024824284903985	0.5623060848523664	0.8409090909090909
2037	ortholog	0.3792618511904848	0.9236133576345501	0.8995215311004785
4678	ortholog	0.9705842821145156	0.8664594959733557	0.7572559366754618
6032	ortholog	0.9656939330775465	0.7679283285724839	0.9172093023255814
8239	ortholog	0.9560826678341395	0.8540632658093573	0.9830985915492958
180	ortholog	0.602229179486063	0.6052901724609909	0.32544987146529564
181	ortholog	0.04275341724389157	0.6434065934065935	0.32544987146529564
182	ortholog	0.4412231259382378	0.6623060415978872	0.32544987146529564
183	ortholog	0.434837016868749	0.5989029780069453	0.32544987146529564
184	ortholog	0.37771455633977685	0.548412831709775	0.32544987146529564
268	ortholog	-0.4537721872858251	0.17270215539504652	0.4563253012048193
835	ortholog	0.6454258866452488	0.7870663636024892	0.2536732929991357
839	ortholog	0.22705282067067667	0.534841804864688	0.7069486404833837
841	ortholog	0.36234622543792805	0.577037813432234	0.7078313253012049
898	ortholog	-0.5927023406616355	0.6886273890380666	0.3850538315389487
899	ortholog	0.5528640034297909	0.3794050776809398	0.3850538315389487
900	ortholog	-0.10060872750944272	0.06726078799249535	0.3850538315389487
901	ortholog	0.21231518551540726	0.535897435897436	0.3850538315389487
958	ortholog	-0.5927023406616355	0.6886273890380666	0.3888888888888889
959	ortholog	0.5528640034297909	0.3794050776809398	0.3888888888888889
960	ortholog	-0.10060872750944272	0.06726078799249535	0.3888888888888889
961	ortholog	0.21231518551540726	0.535897435897436	0.3888888888888889
963	ortholog	0.3058463355580782	0.8944518707551883	0.44417357386640666
1053	ortholog	0.5799139815006715	0.4060717111564569	0.28488063660477453
1241	ortholog	0.08139592472713267	-0.23261082865043248	0.4048686739269699
1242	ortholog	0.16335201432282145	-0.3031095611740775	0.4048686739269699
1343	ortholog	0.27769518600070897	-0.07288560181319337	0.407754846779237
1344	ortholog	0.397061273287689	0.08446552166111254	0.407754846779237
1379	ortholog	-0.10350102994136606	0.7359833943397911	0.3887434554973822
1380	ortholog	0.41000792463667973	0.5496537445562932	0.3887434554973822
1381	ortholog	-0.04642629675895624	0.23588205897051473	0.3887434554973822
1382	ortholog	-0.6466482523028492	0.43332140233219685	0.3881967213114754
1383	ortholog	0.40750236936633194	0.4099516427893525	0.3881967213114754
1384	ortholog	0.253008633045994	0.23410313192027843	0.3881967213114754
1406	ortholog	0.5058943712490089	0.8213791335554986	0.44794007490636706
1428	ortholog	0.5166223787471642	0.7193106797390768	0.9473684210526315
1430	ortholog	0.5256617687216038	0.8780685474782642	0.9473684210526315
1589	ortholog	0.602229179486063	0.6052901724609909	0.33112582781456956
1590	ortholog	0.04275341724389157	0.6434065934065935	0.33112582781456956
1591	ortholog	0.4412231259382378	0.6623060415978872	0.33112582781456956
1592	ortholog	0.434837016868749	0.5989029780069453	0.33112582781456956
1593	ortholog	0.37771455633977685	0.548412831709775	0.33112582781456956
1636	ortholog	0.1439540834973226	0.7041202056148675	0.3369453044375645
1637	ortholog	0.04781698433114498	0.7677443967572724	0.3369453044375645
1638	ortholog	0.5007207983136222	0.6543589743589744	0.3369453044375645
1639	ortholog	0.14357525168161428	0.6704558870654905	0.3266563944530046
1640	ortholog	0.0663764423489043	0.7454589833818115	0.3266563944530046
1641	ortholog	0.5331192238833226	0.6182808765747154	0.3266563944530046
1642	ortholog	0.5549510487280656	0.8331631926792069	0.3285787060621498
1643	ortholog	0.2998207429703956	0.9327856120989169	0.3285787060621498
1644	ortholog	0.3948750524874783	0.7532551892551891	0.3285787060621498
1761	ortholog	0.602229179486063	0.6052901724609909	0.3364293085655315
1762	ortholog	0.04275341724389157	0.6434065934065935	0.3364293085655315
1763	ortholog	0.4412231259382378	0.6623060415978872	0.3364293085655315
1764	ortholog	0.434837016868749	0.5989029780069453	0.3364293085655315
1765	ortholog	0.37771455633977685	0.548412831709775	0.3364293085655315
1776	ortholog	0.676790197863164	0.7788789637260656	0.2950191570881226
1904	ortholog	0.602229179486063	0.6052901724609909	0.33367037411526795
1905	ortholog	0.04275341724389157	0.6434065934065935	0.33367037411526795
1906	ortholog	0.4412231259382378	0.6623060415978872	0.33367037411526795
1907	ortholog	0.434837016868749	0.5989029780069453	0.33367037411526795
1908	ortholog	0.37771455633977685	0.548412831709775	0.33367037411526795
1965	ortholog	0.5256617687216038	0.8780685474782642	0.9473684210526315
1967	ortholog	0.5166223787471642	0.7193106797390768	0.9473684210526315
1986	ortholog	0.1439540834973226	0.7041202056148675	0.3369453044375645
1987	ortholog	0.04781698433114498	0.7677443967572724	0.3369453044375645
1988	ortholog	0.5007207983136222	0.6543589743589744	0.3369453044375645
1997	ortholog	-0.10350102994136606	0.7359833943397911	0.3880890052356021
1998	ortholog	0.41000792463667973	0.5496537445562932	0.3880890052356021
1999	ortholog	-0.04642629675895624	0.23588205897051473	0.3880890052356021
2003	ortholog	-0.6466482523028492	0.43332140233219685	0.3881967213114754
2004	ortholog	0.40750236936633194	0.4099516427893525	0.3881967213114754
2005	ortholog	0.253008633045994	0.23410313192027843	0.3881967213114754
2009	ortholog	-0.5927023406616355	0.6886273890380666	0.3844205193160228
2010	ortholog	0.5528640034297909	0.3794050776809398	0.3844205193160228
2011	ortholog	-0.10060872750944272	0.06726078799249535	0.3844205193160228
2012	ortholog	0.21231518551540726	0.535897435897436	0.3844205193160228
2013	ortholog	-0.5927023406616355	0.6886273890380666	0.3888888888888889
2014	ortholog	0.5528640034297909	0.3794050776809398	0.3888888888888889
2015	ortholog	-0.10060872750944272	0.06726078799249535	0.3888888888888889
2016	ortholog	0.21231518551540726	0.535897435897436	0.3888888888888889
2028	ortholog	0.5799139815006715	0.4060717111564569	0.2838196286472148
2030	ortholog	0.14357525168161428	0.6704558870654905	0.3266563944530046
2031	ortholog	0.0663764423489043	0.7454589833818115	0.3266563944530046
2032	ortholog	0.5331192238833226	0.6182808765747154	0.3266563944530046
2042	ortholog	0.3058463355580782	0.8944518707551883	0.44514870794734274
2055	ortholog	0.5058943712490089	0.8213791335554986	0.44794007490636706
2056	ortholog	-0.4537721872858251	0.17270215539504652	0.4563253012048193
2060	ortholog	0.5549510487280656	0.8331631926792069	0.3285787060621498
2061	ortholog	0.2998207429703956	0.9327856120989169	0.3285787060621498
2062	ortholog	0.3948750524874783	0.7532551892551891	0.3285787060621498
2077	ortholog	0.36234622543792805	0.577037813432234	0.7078313253012049
2079	ortholog	0.22705282067067667	0.534841804864688	0.7069486404833837
2083	ortholog	0.602229179486063	0.6052901724609909	0.32544987146529564
2084	ortholog	0.04275341724389157	0.6434065934065935	0.32544987146529564
2085	ortholog	0.4412231259382378	0.6623060415978872	0.32544987146529564
2086	ortholog	0.434837016868749	0.5989029780069453	0.32544987146529564
2087	ortholog	0.37771455633977685	0.548412831709775	0.32544987146529564
2088	ortholog	0.602229179486063	0.6052901724609909	0.33010697911360165
2089	ortholog	0.04275341724389157	0.6434065934065935	0.33010697911360165
2090	ortholog	0.4412231259382378	0.6623060415978872	0.33010697911360165
2091	ortholog	0.434837016868749	0.5989029780069453	0.33010697911360165
2092	ortholog	0.37771455633977685	0.548412831709775	0.33010697911360165
2093	ortholog	0.602229179486063	0.6052901724609909	0.3364293085655315
2094	ortholog	0.04275341724389157	0.6434065934065935	0.3364293085655315
2095	ortholog	0.4412231259382378	0.6623060415978872	0.3364293085655315
2096	ortholog	0.434837016868749	0.5989029780069453	0.3364293085655315
2097	ortholog	0.37771455633977685	0.548412831709775	0.3364293085655315
2098	ortholog	0.602229179486063	0.6052901724609909	0.33367037411526795
2099	ortholog	0.04275341724389157	0.6434065934065935	0.33367037411526795
2100	ortholog	0.4412231259382378	0.6623060415978872	0.33367037411526795
2101	ortholog	0.434837016868749	0.5989029780069453	0.33367037411526795
2102	ortholog	0.37771455633977685	0.548412831709775	0.33367037411526795
2114	ortholog	0.08139592472713267	-0.23261082865043248	0.4048686739269699
2115	ortholog	0.16335201432282145	-0.3031095611740775	0.4048686739269699
2130	ortholog	0.6454258866452488	0.7870663636024892	0.2545375972342264
2137	ortholog	0.676790197863164	0.7788789637260656	0.2950191570881226
2139	ortholog	0.27769518600070897	-0.07288560181319337	0.4083802376485303
2140	ortholog	0.397061273287689	0.08446552166111254	0.4083802376485303
0	paralog	1.0	1.0	0.5563118811881188
1	paralog	0.9694546647150435	0.9044869718780766	0.5563118811881188
2	paralog	0.9916452415535941	0.8600655367337126	0.5563118811881188
3	paralog	0.9694546647150435	0.9044869718780766	0.5563118811881188
4	paralog	1.0	1.0	0.5563118811881188
5	paralog	0.9929937536095818	0.87244751975934	0.5563118811881188
6	paralog	0.9916452415535941	0.8600655367337126	0.5563118811881188
7	paralog	0.9929937536095818	0.87244751975934	0.5563118811881188
8	paralog	1.0	1.0	0.5563118811881188
9	paralog	1.0	1.0	0.5501237623762376
10	paralog	0.9694546647150435	0.9044869718780766	0.5501237623762376
11	paralog	0.9916452415535941	0.8600655367337126	0.5501237623762376
12	paralog	0.9694546647150435	0.9044869718780766	0.5501237623762376
13	paralog	1.0	1.0	0.5501237623762376
14	paralog	0.9929937536095818	0.87244751975934	0.5501237623762376
15	paralog	0.9916452415535941	0.8600655367337126	0.5501237623762376
16	paralog	0.9929937536095818	0.87244751975934	0.5501237623762376
17	paralog	1.0	1.0	0.5501237623762376
18	paralog	1.0	1.0	0.8224009900990099
19	paralog	0.9694546647150435	0.9044869718780766	0.8224009900990099
20	paralog	0.9916452415535941	0.8600655367337126	0.8224009900990099
21	paralog	0.9694546647150435	0.9044869718780766	0.8224009900990099
22	paralog	1.0	1.0	0.8224009900990099
23	paralog	0.9929937536095818	0.87244751975934	0.8224009900990099
24	paralog	0.9916452415535941	0.8600655367337126	0.8224009900990099
25	paralog	0.9929937536095818	0.87244751975934	0.8224009900990099
26	paralog	1.0	1.0	0.8224009900990099
27	paralog	0.9999999999999999	1.0	0.7879699248120301
28	paralog	0.6564483004064878	0.4740938928855114	0.7879699248120301
29	paralog	0.6564483004064878	0.4740938928855114	0.7879699248120301
30	paralog	1.0	1.0	0.7879699248120301
31	paralog	0.9999999999999999	1.0	0.6827067669172933
32	paralog	0.6564483004064878	0.4740938928855114	0.6827067669172933
33	paralog	0.6564483004064878	0.4740938928855114	0.6827067669172933
34	paralog	1.0	1.0	0.6827067669172933
35	paralog	0.9999999999999999	1.0	0.6345864661654136
36	paralog	0.6564483004064878	0.4740938928855114	0.6345864661654136
37	paralog	0.6564483004064878	0.4740938928855114	0.6345864661654136
38	paralog	1.0	1.0	0.6345864661654136
39	paralog	0.9999999999999999	1.0	0.7879699248120301
40	paralog	0.6564483004064878	0.4740938928855114	0.7879699248120301
41	paralog	0.6564483004064878	0.4740938928855114	0.7879699248120301
42	paralog	1.0	1.0	0.7879699248120301
43	paralog	0.9999999999999999	1.0	0.7136397889977393
44	paralog	0.6564483004064878	0.4740938928855114	0.7136397889977393
45	paralog	0.6564483004064878	0.4740938928855114	0.7136397889977393
46	paralog	1.0	1.0	0.7136397889977393
47	paralog	0.9999999999999999	1.0	0.6608892238131123
48	paralog	0.6564483004064878	0.4740938928855114	0.6608892238131123
49	paralog	0.6564483004064878	0.4740938928855114	0.6608892238131123
50	paralog	1.0	1.0	0.6608892238131123
51	paralog	0.9999999999999999	1.0	0.6827067669172933
52	paralog	0.6564483004064878	0.4740938928855114	0.6827067669172933
