	0
GO:1901906	1
GO:1901907	1
GO:1901908	1
GO:1901909	1
GO:1901910	1
GO:1901911	1
GO:0046827	37
GO:0051823	15
GO:0051835	4
GO:0060143	34
GO:1903003	11
GO:1903584	1
GO:1903586	1
GO:0019270	4
GO:0046442	4
GO:0072351	8
GO:0042427	16
GO:0042428	27
GO:1901160	48
GO:1901162	29
GO:0002215	13
GO:0042860	8
GO:0042861	8
GO:0070778	21
GO:0009397	5
GO:0042365	14
GO:0042560	5
GO:0046655	37
GO:0046657	4
GO:0051086	2
GO:0070202	16
GO:0070203	12
GO:0090666	5
GO:0090670	5
GO:0090685	5
GO:1904814	16
GO:1904816	13
GO:1904851	10
GO:1904872	7
GO:1904874	4
GO:0035915	10
GO:0039707	2
GO:0044657	3
GO:0044658	2
GO:0021828	8
GO:0021856	8
GO:0021886	11
GO:0021888	11
GO:0072019	18
GO:0010725	7
GO:0048796	16
GO:0048798	16
GO:0048799	50
GO:0032659	4
GO:0032739	1
GO:0097396	9
GO:0097398	9
GO:0097400	9
GO:0019632	16
GO:0060836	14
GO:0060838	6
GO:0060839	24
GO:0010098	8
GO:0080159	3
GO:0007395	12
GO:0007426	20
GO:0007441	6
GO:0007516	7
GO:0010593	8
GO:0022606	6
GO:0035010	82
GO:0035011	65
GO:0035212	31
GO:0035320	6
GO:0048611	14
GO:0048613	13
GO:0048615	6
GO:1902744	11
GO:1904059	45
GO:0003360	8
GO:1900225	21
GO:1900227	10
GO:0035846	20
GO:0060066	24
GO:0044035	14
GO:0044040	14
GO:0044041	10
GO:0044278	11
GO:0051672	9
GO:0007539	8
GO:0007541	4
GO:0030237	24
GO:0007429	3
GO:0009997	14
GO:0035168	15
GO:0035169	7
GO:0035170	9
GO:0042387	13
GO:0042686	15
GO:0045500	17
GO:0051892	16
GO:0061320	16
GO:2000043	17
GO:2000044	15
GO:0051958	7
GO:0030989	17
GO:0031580	10
GO:0044855	2
GO:0044856	2
GO:2000601	24
GO:0003419	6
GO:0009692	22
GO:0009693	21
GO:0043449	23
GO:0043450	21
GO:1900673	32
GO:1900674	24
GO:0006848	20
GO:0006850	12
GO:1901475	17
GO:0070213	16
GO:0006929	41
GO:1902430	37
GO:1902992	42
GO:0050893	11
GO:0050894	1
GO:0089722	2
GO:1990536	2
GO:1901897	12
GO:1901899	3
GO:0042756	22
GO:0001782	35
GO:0008627	3
GO:0034349	16
GO:0046007	18
GO:0061713	4
GO:1901259	15
GO:0035811	22
GO:0035812	12
GO:0036359	7
GO:2001161	5
GO:0001696	10
GO:0060056	11
GO:0080009	42
GO:0000012	16
GO:0080111	39
GO:1904778	16
GO:0090036	31
GO:0009956	28
GO:1902615	9
GO:0071323	6
GO:0006528	21
GO:0006529	9
GO:0070827	29
GO:0033301	35
GO:0035186	29
GO:0045448	62
GO:0018026	16
GO:0000706	25
GO:0010705	12
GO:1990898	4
GO:1990535	21
GO:0010519	12
GO:0051005	11
GO:0003232	12
GO:0035881	15
GO:0046013	4
GO:0106278	1
GO:0106279	1
GO:1904095	1
GO:2000692	4
GO:0031339	15
GO:0031340	31
GO:0031632	5
GO:0035544	5
GO:0099502	5
GO:1905512	1
GO:1905513	1
GO:2000302	13
GO:0035435	26
GO:0030949	23
GO:0034113	32
GO:0071649	16
GO:0071651	8
GO:0000717	24
GO:0006293	21
GO:0006295	23
GO:0046719	17
GO:0046726	4
GO:0070911	33
GO:0046505	9
GO:0046506	9
GO:0014034	45
GO:0014036	35
GO:0021905	4
GO:0048755	13
GO:0048866	45
GO:0090365	9
GO:0031952	56
GO:0031954	33
GO:0051894	36
GO:0150117	41
GO:1900084	8
GO:1900086	6
GO:0000743	9
GO:0002053	38
GO:0010464	47
GO:0045686	42
GO:0048710	43
GO:0048712	23
GO:0044778	7
GO:1905784	9
GO:1905786	6
GO:0048715	17
GO:0060462	16
GO:0070366	4
GO:0070368	3
GO:1901339	18
GO:1901341	12
GO:1902460	10
GO:1902462	7
GO:0006569	38
GO:0019441	16
GO:0046218	38
GO:0021558	21
GO:0007321	2
GO:0048848	1
GO:1902241	2
GO:1902242	1
GO:1902244	1
GO:1902246	1
GO:0007355	4
GO:0008293	25
GO:0110026	6
GO:0110027	4
GO:0033623	20
GO:0001893	52
GO:0046697	39
GO:0060546	27
GO:0060547	41
GO:0062099	30
GO:1902442	2
GO:1902443	2
GO:0010430	8
GO:0031049	3
GO:0031052	2
GO:0030050	11
GO:0099515	21
GO:1901141	14
GO:1901428	2
GO:1901430	2
GO:2000762	29
GO:0006722	45
GO:0016104	37
GO:0042431	1
GO:0044341	6
GO:0072733	7
GO:0072734	7
GO:0097187	18
GO:1901128	1
GO:1901684	6
GO:1903797	4
GO:1903961	25
GO:2000118	5
GO:2000120	3
GO:2000187	1
GO:0006193	1
GO:0009203	3
GO:0009207	1
GO:0046041	2
GO:0097090	19
GO:0097105	14
GO:0097115	2
GO:0070481	28
GO:0070816	34
GO:0006054	23
GO:0019262	14
GO:1903496	21
GO:0090299	14
GO:0007282	18
GO:0048142	10
GO:0000335	12
GO:0000337	12
GO:0035199	5
GO:0050914	4
GO:0061017	8
GO:0048382	55
GO:0009687	23
GO:0009688	13
GO:0043288	23
GO:0043289	13
GO:0033058	20
GO:2000393	3
GO:0046687	6
GO:0071247	4
GO:0072714	5
GO:0072715	3
GO:0021999	31
GO:0060896	44
GO:0060897	39
GO:1905518	15
GO:1905519	12
GO:1905606	58
GO:1905607	14
GO:0033689	16
GO:0060394	21
GO:0090291	1
GO:1900154	2
GO:1900155	2
GO:1900158	4
GO:0006346	16
GO:0044026	8
GO:0044027	6
GO:0019626	37
GO:1901140	1
GO:0033609	10
GO:0033611	7
GO:0045719	19
GO:0046325	31
GO:0070874	23
GO:1904738	2
GO:0060068	12
GO:0071668	12
GO:0048057	1
GO:0010525	25
GO:0010526	17
GO:0048490	24
GO:0099514	25
GO:0099517	25
GO:0009051	24
GO:0009750	37
GO:0019510	6
GO:0046498	14
GO:0031887	16
GO:0045855	11
GO:1902876	12
GO:1904581	11
GO:0060327	7
GO:0019367	12
GO:0015848	25
GO:0031509	19
GO:0032202	25
GO:0090230	41
GO:0140461	22
GO:1902340	3
GO:0010499	22
GO:0051013	24
GO:0031128	73
GO:0060061	37
GO:2000877	1
GO:2000879	1
GO:1902289	4
GO:0007521	13
GO:0006621	12
GO:0035437	17
GO:0006862	113
GO:0015865	89
GO:0051503	82
GO:0070208	19
GO:0022027	12
GO:0006204	8
GO:0006249	4
GO:0009128	24
GO:0009131	11
GO:0009151	32
GO:0009155	20
GO:0009159	24
GO:0009169	22
GO:0009170	13
GO:0009172	11
GO:0009173	21
GO:0009175	8
GO:0009178	8
GO:0009222	14
GO:0046049	19
GO:0046050	8
GO:0046054	10
GO:0046055	8
GO:0046063	4
GO:0046074	3
GO:0046078	14
GO:0046079	7
GO:0006448	49
GO:0045900	12
GO:1900247	24
GO:1900248	2
GO:0043610	7
GO:0006600	11
GO:0006279	18
GO:0033314	41
GO:1903097	14
GO:1903460	1
GO:0019499	9
GO:0035106	13
GO:0006425	6
GO:0030910	8
GO:0050973	2
GO:0060235	7
GO:0035677	21
GO:0048923	35
GO:0010041	17
GO:0002932	1
GO:0035989	16
GO:0035990	5
GO:0035992	8
GO:1901625	1
GO:0006910	30
GO:0003319	18
GO:0003376	15
GO:0090520	25
GO:1990036	5
GO:0038028	4
GO:0045725	20
GO:0048631	11
GO:0048633	7
GO:0060669	36
GO:0060712	20
GO:0060720	2
GO:0060722	2
GO:0090214	3
GO:2000465	10
GO:2000467	5
GO:0043420	4
GO:0000001	30
GO:0032929	7
GO:0099134	27
GO:0099135	27
GO:0099136	27
GO:0099139	23
GO:0002719	29
GO:0002731	2
GO:0002826	8
GO:0032693	28
GO:0045219	1
GO:0045221	1
GO:0045626	3
GO:0070233	27
GO:0070243	17
GO:0070244	10
GO:0070670	44
GO:0070672	16
GO:0071104	11
GO:0031119	24
GO:1990481	11
GO:0051211	14
GO:0070786	26
GO:2000219	7
GO:0071139	12
GO:0071140	3
GO:0010898	20
GO:0006069	18
GO:0006449	17
GO:0006567	21
GO:0070689	2
GO:0070358	8
GO:0003174	14
GO:0003183	13
GO:0003348	26
GO:0060956	24
GO:0060957	1
GO:0061443	4
GO:0061445	1
GO:2000015	8
GO:2000017	4
GO:0060080	23
GO:0060092	6
GO:0032610	1
GO:1903004	3
GO:1903006	3
GO:1903715	15
GO:1990173	4
GO:0009864	13
GO:0071365	69
GO:0006837	27
GO:0051610	12
GO:0090067	1
GO:0098810	29
GO:0120079	7
GO:0120081	5
GO:0009087	7
GO:0002318	12
GO:0019857	3
GO:0035511	12
GO:0061484	56
GO:0032484	2
GO:0060178	10
GO:0021797	11
GO:1900103	20
GO:0140009	10
GO:0001759	23
GO:0003129	4
GO:0003130	3
GO:0003133	3
GO:0003134	3
GO:0060913	9
GO:0090081	5
GO:0090381	10
GO:0003422	10
GO:0003428	8
GO:0039501	15
GO:0044831	18
GO:0046775	17
GO:0000032	26
GO:0031506	26
GO:0006843	4
GO:0015742	6
GO:0035674	5
GO:1990546	4
GO:0060771	9
GO:0099560	39
GO:1904071	7
GO:2000807	19
GO:0032053	28
GO:0042332	52
GO:0048060	9
GO:0034205	18
GO:0006268	42
GO:0045004	10
GO:0035641	22
GO:0035171	5
GO:0051451	25
GO:0060753	8
GO:0060755	1
GO:1904683	23
GO:1904685	12
GO:1905048	35
GO:1905050	18
GO:0000960	7
GO:0000962	5
GO:1901771	19
GO:1902446	5
GO:0009609	17
GO:0032297	13
GO:0031945	1
GO:0031946	11
GO:0031948	1
GO:0038030	6
GO:0061183	5
GO:0061184	4
GO:0061369	1
GO:1905940	15
GO:2000019	6
GO:2000064	9
GO:2000066	1
GO:2000180	1
GO:2000224	5
GO:2000225	3
GO:0060586	16
GO:0002087	13
GO:0021764	7
GO:0021989	1
GO:0044065	16
GO:0043686	5
GO:0060749	23
GO:0061377	23
GO:0009271	3
GO:0030651	11
GO:0033986	9
GO:1904643	21
GO:0060363	17
GO:0060445	20
GO:0032741	8
GO:0086016	7
GO:0086017	3
GO:0086027	7
GO:0086028	5
GO:0086029	4
GO:0086043	5
GO:0086045	5
GO:0086047	3
GO:0086048	3
GO:0086067	13
GO:0086068	4
GO:0086069	15
GO:1901873	9
GO:1901874	3
GO:0032816	45
GO:0032823	19
GO:0032825	12
GO:1905456	13
GO:1905458	2
GO:2000174	1
GO:2000176	1
GO:0030389	3
GO:0009863	41
GO:1902551	2
GO:1902553	2
GO:2000470	4
GO:0060449	7
GO:0060602	21
GO:1902746	17
GO:1902747	10
GO:0033499	13
GO:0009238	11
GO:0009239	10
GO:0019540	17
GO:0046340	6
GO:0071938	8
GO:0097118	6
GO:0042662	8
GO:0043282	20
GO:0048601	6
GO:0051078	5
GO:0060278	23
GO:0060280	5
GO:1900195	35
GO:1904146	23
GO:1905771	9
GO:1905903	9
GO:2000381	19
GO:0006571	18
GO:0008070	5
GO:0030714	3
GO:0016134	26
GO:0016135	15
GO:0006599	4
GO:0006603	4
GO:0051501	9
GO:0051502	9
GO:0052314	28
GO:0052315	25
GO:0051308	3
GO:0060174	20
GO:0036302	38
GO:0080127	1
GO:1905328	2
GO:0016094	20
GO:0043164	4
GO:0031269	17
GO:0050765	61
GO:0002877	3
GO:0002879	2
GO:0001173	11
GO:0010709	1
GO:0030491	9
GO:0061306	1
GO:0071932	5
GO:0031443	3
GO:0061936	3
GO:0042700	10
GO:0002437	52
GO:0002438	21
GO:0000373	32
GO:0043942	15
GO:0050847	10
GO:0051776	4
GO:0006429	10
GO:0010600	14
GO:0010601	5
GO:0090354	20
GO:0090355	6
GO:2000040	7
GO:2000095	35
GO:0009585	17
GO:0010017	48
GO:0071489	52
GO:1902358	6
GO:0032645	16
GO:0032725	14
GO:0039573	1
GO:0045916	26
GO:0009645	21
GO:0009768	10
GO:0009769	4
GO:0010218	44
GO:0003262	24
GO:0015727	15
GO:0019087	8
GO:0035873	11
GO:0035879	9
GO:0036119	43
GO:0036120	41
GO:0045023	3
GO:0046722	1
GO:0046898	23
GO:0051599	12
GO:0060252	45
GO:0071409	10
GO:0071464	7
GO:1903840	3
GO:1903841	3
GO:1903842	11
GO:1903843	8
GO:1903862	23
GO:1904585	2
GO:1904586	2
GO:1904619	1
GO:1904620	1
GO:1904627	11
GO:1904628	11
GO:1990840	2
GO:1990858	2
GO:0008614	15
GO:0008615	13
GO:0031619	4
GO:0015939	26
GO:0015940	19
GO:0010764	15
GO:0030213	12
GO:0019634	14
GO:0019700	9
GO:0060290	24
GO:0000750	48
GO:0032005	50
GO:0071507	11
GO:0032252	22
GO:0032253	12
GO:0048174	1
GO:0099161	10
GO:0099519	12
GO:1901950	12
GO:1903233	13
GO:1905415	1
GO:1905432	1
GO:1905433	1
GO:2000301	16
GO:0018146	29
GO:0042339	37
GO:0042340	15
GO:0060670	13
GO:0060671	3
GO:0060672	3
GO:0060713	31
GO:0080092	38
GO:0051388	10
GO:0044071	7
GO:0044072	1
GO:0140493	2
GO:0010801	29
GO:0090506	9
GO:0034251	7
GO:0140042	33
GO:2000844	15
GO:0046602	16
GO:1902816	6
GO:1902817	6
GO:1905666	15
GO:1905668	14
GO:0035564	10
GO:0035565	5
GO:0035623	2
GO:0033137	39
GO:0035970	27
GO:0051801	48
GO:0051838	26
GO:0061780	8
GO:0062021	1
GO:0062022	5
GO:0071921	12
GO:0120187	4
GO:1905309	3
GO:1905405	5
GO:1905406	2
GO:0060379	12
GO:0009819	13
GO:0062177	2
GO:1904158	7
GO:0006114	16
GO:0045721	32
GO:0031937	25
GO:0051574	33
GO:0070829	16
GO:0090436	5
GO:1900109	14
GO:1900111	11
GO:1900363	28
GO:1901388	17
GO:1901389	6
GO:0010483	6
GO:0099633	20
GO:0099645	20
GO:0120191	3
GO:1904594	11
GO:2000804	5
GO:2000805	3
GO:0009957	29
GO:1905150	6
GO:0031584	8
GO:1904753	30
GO:0010497	17
GO:1990146	5
GO:0009865	2
GO:0031077	14
GO:0048050	11
GO:0048597	6
GO:0033184	12
GO:0097084	14
GO:0030854	14
GO:0060292	28
GO:0051764	17
GO:0044001	5
GO:0003294	4
GO:0002204	20
GO:0002208	20
GO:0016445	43
GO:0016447	31
GO:0045190	20
GO:1901002	29
GO:0044320	31
GO:0060977	50
GO:0060978	9
GO:0006436	11
GO:1901695	2
GO:0048895	24
GO:0048897	21
GO:0048913	10
GO:0048914	10
GO:0048931	21
GO:0048932	21
GO:0048937	24
GO:0048938	21
GO:0048939	10
GO:0048940	10
GO:0048941	21
GO:0048942	21
GO:0035001	31
GO:0007624	4
GO:0070475	33
GO:0120175	9
GO:0120176	2
GO:0033625	14
GO:0048659	11
GO:1905609	2
GO:1990874	2
GO:2000097	5
GO:0009961	4
GO:0036166	41
GO:0052163	13
GO:0050798	12
GO:0044863	2
GO:0044865	1
GO:0043972	3
GO:0010610	5
GO:2000815	4
GO:0061864	5
GO:0061865	2
GO:0070278	20
GO:0006658	54
GO:0036150	23
GO:1903729	30
GO:0007019	51
GO:0012502	22
GO:0035072	19
GO:0035078	19
GO:0035081	19
GO:0090071	8
GO:2000233	3
GO:1900145	9
GO:1900146	4
GO:1900175	7
GO:1900176	3
GO:0070472	16
GO:0070473	2
GO:0060101	14
GO:1901075	4
GO:1905154	15
GO:2000426	6
GO:0006072	19
GO:0046167	6
GO:0052646	27
GO:0006855	23
GO:0061092	8
GO:0021747	10
GO:0060463	15
GO:0060628	42
GO:0060982	17
GO:1901301	9
GO:0098917	12
GO:1900112	18
GO:1900114	9
GO:0015867	51
GO:0015868	80
GO:1904669	24
GO:0038162	3
GO:0060717	9
GO:0060718	6
GO:1903867	11
GO:0009061	77
GO:0019645	17
GO:0033631	8
GO:1903354	24
GO:1903356	16
GO:0000365	37
GO:0097178	16
GO:0046618	4
GO:1904486	7
GO:0002101	8
GO:0002127	3
GO:0002946	6
GO:0120222	7
GO:0045764	31
GO:2000211	14
GO:2000213	8
GO:0040005	22
GO:0044719	38
GO:0097692	16
GO:0032687	17
GO:0071353	38
GO:0019482	16
GO:0015074	15
GO:0039692	1
GO:0043923	18
GO:0051573	15
GO:0090239	23
GO:0090240	9
GO:1900110	2
GO:1900113	7
GO:1902661	4
GO:2000618	11
GO:0009662	3
GO:0000958	5
GO:0035927	6
GO:0035928	3
GO:0051029	23
GO:0090616	7
GO:0097222	7
GO:2000627	6
GO:1902026	4
GO:1990079	10
GO:0032483	14
GO:1903650	9
GO:1904809	17
GO:1904810	6
GO:1904811	13
GO:0033315	3
GO:0110030	6
GO:0110031	5
GO:1904512	4
GO:1904514	4
GO:1990164	10
GO:1990853	2
GO:0019243	17
GO:0061727	19
GO:0001079	12
GO:0001080	9
GO:0090293	17
GO:0090294	10
GO:0090160	13
GO:1990262	2
GO:0033552	6
GO:0060125	10
GO:0071303	1
GO:1902617	15
GO:1904373	5
GO:1904638	8
GO:1904644	2
GO:1904648	2
GO:2000612	2
GO:2000614	1
GO:1990172	3
GO:1901550	24
GO:1901552	10
GO:1903140	24
GO:1903142	10
GO:0001969	7
GO:0001971	5
GO:0090270	19
GO:0090272	9
GO:0052695	21
GO:0042844	9
GO:0042845	6
GO:0097040	5
GO:0061076	3
GO:1902867	3
GO:1902869	5
GO:1902870	3
GO:0008635	15
GO:0046950	22
GO:0046951	15
GO:1902224	25
GO:0009709	13
GO:0035836	12
GO:0035837	12
GO:0046447	13
GO:0030640	2
GO:0042438	43
GO:0090487	5
GO:0030846	8
GO:0045496	1
GO:0045497	1
GO:1900397	2
GO:1900398	1
GO:1903528	1
GO:1903529	1
GO:0007100	19
GO:0071502	13
GO:0045828	22
GO:1900054	2
GO:0044718	2
GO:0000753	13
GO:0000767	14
GO:0071370	54
GO:1900032	6
GO:1900033	6
GO:0031149	25
GO:0031150	36
GO:2000312	1
GO:0080186	12
GO:0030224	23
GO:0031953	16
GO:0035026	4
GO:1903131	23
GO:0006791	4
GO:0019447	2
GO:0019478	17
GO:0046416	32
GO:0046438	2
GO:0072013	6
GO:0050915	7
GO:0007503	16
GO:0007505	8
GO:0097156	16
GO:0010199	9
GO:0035385	15
GO:0070983	42
GO:0045053	19
GO:0070676	14
GO:0042053	25
GO:0042069	28
GO:0051866	3
GO:0001897	22
GO:0036165	1
GO:0034427	22
GO:0070478	19
GO:1904276	8
GO:1904278	7
GO:0021769	6
GO:0042321	12
GO:0048148	30
GO:0006407	20
GO:0070141	22
GO:0070797	3
GO:0071492	17
GO:1902059	3
GO:0033210	17
GO:0034142	31
GO:0043150	5
GO:0030811	1
GO:0033121	1
GO:0110102	16
GO:1902406	14
GO:0000101	34
GO:0015808	16
GO:0015811	15
GO:0015824	27
GO:0015826	5
GO:0098718	4
GO:1903812	1
GO:1904273	3
GO:1904557	4
GO:0039637	1
GO:0014735	5
GO:0014736	2
GO:0014745	16
GO:0014874	27
GO:0014876	2
GO:0035795	11
GO:1902109	7
GO:1905709	14
GO:1902064	4
GO:0009734	43
GO:0048830	10
GO:0015912	5
GO:0018057	5
GO:0003218	3
GO:1902185	1
GO:0010231	10
GO:0097437	10
GO:0033152	11
GO:0019428	2
GO:1902935	2
GO:0006182	15
GO:0046068	33
GO:1900573	1
GO:1900575	1
GO:1900582	3
GO:1900584	3
GO:1900585	1
GO:1900587	1
GO:1900791	4
GO:1900793	4
GO:0080168	6
GO:0046959	50
GO:0031441	13
GO:1900364	12
GO:0015976	41
GO:0042694	32
GO:0090364	4
GO:0007542	10
GO:0019100	7
GO:0019102	8
GO:0000472	37
GO:0000480	38
GO:0000967	46
GO:0009835	21
GO:0007038	1
GO:0046713	10
GO:0016320	6
GO:0048279	4
GO:0018206	18
GO:1903449	6
GO:0035964	5
GO:0048200	5
GO:0048205	5
GO:0032510	15
GO:0097095	3
GO:1990108	11
GO:0010846	2
GO:0034286	5
GO:0036091	16
GO:0060194	9
GO:0060195	7
GO:0071328	2
GO:0110033	5
GO:0110034	5
GO:1903693	4
GO:1903694	4
GO:1904765	2
GO:0009740	44
GO:0010476	50
GO:0034086	24
GO:0034088	11
GO:0034421	4
GO:1905181	3
GO:1905182	3
GO:0006587	9
GO:1902047	16
GO:1903710	8
GO:1903711	12
GO:0000415	3
GO:0000425	13
GO:0034517	7
GO:0071562	2
GO:1903044	14
GO:0031534	4
GO:0048499	7
GO:0006592	9
GO:0150099	6
GO:0090227	5
GO:0090229	2
GO:0098725	16
GO:0001743	21
GO:0038092	35
GO:0046619	20
GO:0072045	10
GO:0090008	8
GO:0042268	27
GO:0045918	21
GO:0010979	3
GO:0010980	3
GO:0070561	2
GO:0003223	12
GO:0042665	5
GO:0061444	3
GO:2000383	7
GO:0034616	22
GO:0071499	9
GO:0010742	7
GO:0010878	2
GO:0034377	34
GO:0034379	15
GO:0034381	47
GO:0034383	29
GO:0034433	13
GO:0034434	13
GO:0034435	11
GO:0042986	5
GO:0065005	49
GO:0090077	8
GO:0006107	25
GO:0019614	26
GO:0019617	1
GO:0019619	6
GO:0046278	13
GO:0071763	24
GO:1903942	2
GO:0034635	20
GO:0034775	13
GO:0035442	19
GO:0035443	17
GO:0035672	36
GO:0048021	28
GO:0140205	10
GO:0140206	9
GO:1901494	2
GO:0006083	46
GO:0019413	12
GO:0090328	17
GO:0048441	20
GO:0048465	20
GO:0042483	6
GO:0044336	5
GO:0044337	2
GO:1904779	21
GO:1904781	11
GO:1990403	28
GO:0035044	4
GO:0070327	15
GO:0036245	3
GO:0031053	35
GO:0140026	1
GO:0071787	5
GO:0007089	21
GO:0043478	5
GO:0043479	5
GO:0043480	6
GO:0043481	5
GO:0018166	2
GO:0018322	2
GO:0001770	1
GO:0098689	4
GO:0002836	33
GO:0002839	33
GO:0002857	10
GO:0002860	9
GO:0042271	15
GO:0060370	2
GO:0009758	14
GO:0071798	6
GO:0071799	6
GO:0035356	14
GO:2000489	12
GO:2000491	9
GO:0035520	15
GO:0035521	10
GO:0035522	9
GO:1901562	22
GO:0006435	15
GO:0070159	2
GO:0018401	18
GO:0034378	16
GO:0038155	10
GO:0000372	16
GO:0000376	17
GO:0034337	11
GO:0097241	14
GO:0036066	7
GO:0016082	25
GO:0061669	9
GO:0098814	12
GO:0070365	30
GO:0014878	5
GO:0016260	7
GO:0032493	22
GO:0043416	16
GO:0016060	5
GO:1903211	3
GO:1990426	13
GO:0006522	25
GO:0006523	8
GO:0009078	26
GO:0009079	8
GO:0003050	3
GO:0090371	2
GO:0090372	2
GO:0021852	4
GO:2000318	12
GO:0002240	6
GO:0140426	4
GO:0016132	15
GO:0042814	3
GO:0014018	7
GO:0045343	10
GO:0045345	7
GO:0051133	14
GO:0051135	12
GO:1901299	13
GO:1903750	6
GO:1903751	6
GO:1903753	16
GO:0016266	65
GO:0009240	32
GO:0019288	16
GO:0019682	30
GO:0046490	33
GO:0002518	2
GO:0033632	15
GO:0033634	8
GO:0035769	1
GO:0006421	11
GO:0075512	7
GO:1903903	6
GO:1903905	4
GO:1903906	2
GO:1903908	1
GO:1903911	16
GO:0019877	8
GO:0046451	21
GO:0018962	5
GO:0019380	5
GO:0044090	38
GO:2000786	30
GO:0046360	2
GO:0046361	3
GO:0051790	6
GO:0042660	19
GO:0048337	13
GO:1905772	16
GO:1905904	17
GO:1901703	14
GO:0018190	4
GO:0018191	4
GO:0009822	20
GO:0016098	20
GO:0033076	21
GO:0042737	14
GO:0090347	2
GO:0090348	1
GO:0090349	1
GO:0090350	1
GO:0032225	27
GO:0032227	5
GO:0042320	8
GO:0046005	4
GO:0006080	7
GO:0071233	9
GO:1904263	48
GO:1904387	4
GO:1904451	1
GO:1904453	1
GO:1904473	1
GO:1904474	1
GO:0044648	12
GO:0035897	4
GO:0044533	6
GO:0044504	13
GO:0016058	4
GO:0030381	29
GO:0010793	12
GO:0032715	97
GO:0015628	27
GO:0098776	34
GO:0003084	26
GO:0060073	19
GO:0090037	12
GO:0045818	4
GO:0086014	16
GO:0086015	10
GO:0086018	10
GO:0086026	16
GO:0086046	6
GO:0086066	18
GO:0086070	10
GO:1901354	3
GO:0002248	6
GO:0003176	43
GO:0003180	37
GO:0007182	6
GO:0007183	8
GO:0010716	6
GO:0010936	6
GO:0032740	25
GO:0043932	6
GO:0048296	8
GO:0048298	7
GO:0097709	7
GO:1900125	10
GO:1900126	4
GO:1901664	3
GO:1901666	3
GO:1903800	22
GO:2000304	15
GO:0014877	16
GO:0014894	16
GO:1901178	3
GO:1901180	3
GO:0048387	14
GO:1905345	8
GO:0090215	8
GO:0090216	3
GO:0034351	10
GO:0046813	22
GO:0071307	4
GO:1900141	3
GO:1900142	2
GO:2000510	10
GO:2000669	7
GO:0060023	5
GO:1904527	2
GO:1904143	7
GO:0032459	6
GO:0032460	2
GO:0032462	5
GO:0032463	2
GO:0060069	10
GO:0006097	19
GO:0034124	7
GO:0034125	5
GO:0034144	16
GO:0034156	4
GO:0034163	20
GO:0034164	7
GO:0039580	4
GO:1990216	7
GO:0001660	6
GO:0031649	12
GO:0019483	11
GO:0019664	4
GO:0060318	5
GO:0071569	9
GO:0006437	11
GO:0070184	3
GO:0044077	2
GO:0044078	2
GO:0006589	3
GO:0007211	10
GO:0007629	25
GO:0043059	8
GO:0046333	4
GO:0071927	5
GO:0006663	8
GO:0008611	26
GO:0046469	12
GO:0046504	26
GO:0009951	7
GO:0048711	17
GO:0002674	18
GO:0039560	2
GO:0044833	1
GO:0046762	5
GO:0050689	5
GO:0052038	12
GO:0052230	12
GO:0070103	16
GO:0070104	12
GO:1900117	52
GO:1900118	20
GO:1903299	14
GO:1903301	8
GO:0075307	14
GO:0086073	6
GO:0003032	10
GO:0070483	7
GO:0019577	8
GO:0019579	6
GO:0019580	7
GO:0046392	5
GO:1903662	1
GO:1903663	1
GO:0002361	8
GO:0002362	4
GO:0002638	16
GO:0002658	2
GO:0002660	2
GO:0002667	11
GO:0002669	5
GO:0002676	17
GO:0002677	5
GO:0002713	16
GO:0002849	1
GO:0002851	1
GO:0002890	16
GO:0002911	11
GO:0002913	5
GO:0032674	26
GO:0032714	10
GO:0032908	16
GO:0032914	10
GO:0033081	36
GO:0033083	12
GO:0033084	10
GO:0033089	16
GO:0033091	5
GO:0033092	4
GO:0045066	9
GO:0045829	5
GO:0048293	7
GO:0048294	3
GO:0048302	17
GO:0071636	32
GO:0009700	11
GO:0010120	10
GO:0046217	11
GO:0052317	10
GO:0001574	19
GO:0048574	17
GO:1902037	11
GO:0032815	13
GO:0032824	4
GO:0032826	5
GO:0032827	4
GO:0032572	1
GO:0031666	11
GO:0034138	18
GO:0038123	4
GO:2000836	5
GO:0048079	33
GO:0048081	11
GO:0009097	19
GO:0009099	16
GO:0006930	16
GO:2000052	35
GO:2000096	20
GO:0080188	23
GO:0140458	23
GO:0019322	8
GO:0019567	2
GO:1904837	29
GO:0007079	15
GO:0010938	5
GO:0070199	33
GO:0070462	5
GO:0090233	11
GO:0099607	2
GO:0140210	4
GO:1902426	10
GO:1990942	5
GO:0002069	7
GO:0002071	3
GO:0072560	2
GO:2000074	13
GO:2000078	3
GO:0060484	11
GO:2000038	14
GO:2000122	7
GO:0043683	19
GO:0019756	4
GO:0042341	4
GO:0050898	15
GO:0080028	9
GO:0051072	4
GO:1903296	6
GO:1903562	6
GO:0043970	12
GO:0032458	1
GO:0036098	19
GO:0060250	25
GO:0010995	4
GO:0110044	11
GO:0110045	4
GO:1900237	11
GO:0060681	1
GO:1901509	7
GO:1904847	12
GO:2000544	11
GO:0010807	19
GO:0150003	9
GO:1903422	11
GO:1904048	3
GO:1904050	1
GO:0097752	7
GO:0097106	25
GO:0097107	8
GO:0097116	5
GO:0098698	11
GO:0099084	27
GO:1904861	15
GO:0071661	3
GO:0071663	3
GO:0036462	5
GO:0060340	17
GO:0071550	8
GO:0097527	12
GO:0021529	15
GO:0021530	4
