	0
GO:0052890	7
GO:0004058	15
GO:0004999	4
GO:0097005	1
GO:0004054	11
GO:0042284	8
GO:0004528	10
GO:0008226	5
GO:0003920	4
GO:0000064	7
GO:0015496	1
GO:0018423	2
GO:0043250	1
GO:0001409	9
GO:0015132	4
GO:0015143	9
GO:0015431	11
GO:0034634	7
GO:0071714	5
GO:1901702	9
GO:0050105	5
GO:0070181	20
GO:1903136	9
GO:0004648	4
GO:0036468	8
GO:0004990	2
GO:0008093	38
GO:0052793	2
GO:0051525	6
GO:0008449	10
GO:0003696	11
GO:0071558	17
GO:1990698	2
GO:0031841	7
GO:0000828	13
GO:0033857	6
GO:0004118	5
GO:0036004	2
GO:0004048	3
GO:0001639	4
GO:0031685	8
GO:0031687	3
GO:0098988	18
GO:0032050	19
GO:0003923	12
GO:0003961	3
GO:0004768	25
GO:0015344	7
GO:0004801	8
GO:0000700	11
GO:0000701	3
GO:0032139	6
GO:0032405	7
GO:0086089	4
GO:0044748	2
GO:0004329	7
GO:0004477	6
GO:0004486	10
GO:0004488	5
GO:0055105	16
GO:1990948	13
GO:0051268	1
GO:0051269	1
GO:0019912	6
GO:0004148	13
GO:0034603	7
GO:0034604	7
GO:0004810	8
GO:0052928	4
GO:0052929	6
GO:0046715	4
GO:0004499	15
GO:0080102	3
GO:0080103	4
GO:0080104	3
GO:0080105	2
GO:0080106	3
GO:0080107	5
GO:0047471	2
GO:0001165	5
GO:1990444	5
GO:0008774	9
GO:0008957	3
GO:0018479	7
GO:0019115	8
GO:0090471	1
GO:0045548	5
GO:0008419	6
GO:0019864	14
GO:0036332	1
GO:0050401	2
GO:0004376	13
GO:0017081	15
GO:0019869	9
GO:0046027	3
GO:0004150	4
GO:0004846	8
GO:0016663	10
GO:0004649	11
GO:0008251	13
GO:0008115	7
GO:0000210	6
GO:0047631	13
GO:0080041	2
GO:0080042	3
GO:0070034	36
GO:0045027	11
GO:0051575	11
GO:0036430	1
GO:0042609	13
GO:0106223	6
GO:0051870	4
GO:0061714	4
GO:0003943	2
GO:0046557	5
GO:0035514	19
GO:0051747	9
GO:0098769	1
GO:0008311	9
GO:0015930	9
GO:0016040	4
GO:0045181	7
GO:0008941	8
GO:0032843	7
GO:0004315	11
GO:0047036	5
GO:0005199	23
GO:0045142	4
GO:0008413	7
GO:0010945	4
GO:0005139	2
GO:0098782	2
GO:0005137	3
GO:0004705	12
GO:0015666	8
GO:0008273	14
GO:0022821	33
GO:0036401	7
GO:0005018	3
GO:0050490	2
GO:0010307	1
GO:0080176	2
GO:0033878	3
GO:0003875	3
GO:0030955	35
GO:0003692	14
GO:0004348	13
GO:0004814	8
GO:0001727	37
GO:0016206	7
GO:0003870	8
GO:0047100	4
GO:0004596	34
GO:0008889	11
GO:0019182	9
GO:0005078	26
GO:0047498	31
GO:0047681	5
GO:0018601	2
GO:0008959	2
GO:0052767	4
GO:0032795	10
GO:0008800	23
GO:0031320	9
GO:0046029	3
GO:0004400	4
GO:0008260	6
GO:0047150	4
GO:0090353	2
GO:0032217	21
GO:0033925	4
GO:0004575	17
GO:0034290	6
GO:0034291	5
GO:0016985	12
GO:0005427	5
GO:0015322	5
GO:0015333	10
GO:0103118	3
GO:0042134	19
GO:0046575	3
GO:0047046	3
GO:0004349	5
GO:1901973	2
GO:0032810	4
GO:0008545	7
GO:0003844	14
GO:0018845	2
GO:0008900	9
GO:0016286	7
GO:0002057	2
GO:0015080	2
GO:0070320	1
GO:0015382	6
GO:0050343	7
GO:0004686	6
GO:0004795	4
GO:0016656	6
GO:0050278	2
GO:0046538	3
GO:0033791	3
GO:0008467	6
GO:0070611	2
GO:0044689	2
GO:0052639	1
GO:0052640	3
GO:0052641	2
GO:0080002	3
GO:0090704	1
GO:0044736	6
GO:0008502	6
GO:0030407	3
GO:0030409	3
GO:0030412	3
GO:0016174	18
GO:0001681	4
GO:0005094	9
GO:0050172	2
GO:0008890	3
GO:0004637	6
GO:0004644	6
GO:0043798	5
GO:0005157	4
GO:1990147	2
GO:0008199	21
GO:0033971	6
GO:0051997	4
GO:0003879	6
GO:0005052	4
GO:0047868	2
GO:0045145	12
GO:0016716	15
GO:0030338	1
GO:0008281	2
GO:0097199	5
GO:0008518	3
GO:0016157	7
GO:0016213	10
GO:0019808	11
GO:0044547	8
GO:0072586	7
GO:0072587	2
GO:0072532	2
GO:0072533	2
GO:0072547	2
GO:0072548	2
GO:0072549	2
GO:0072550	2
GO:0072551	1
GO:0072552	1
GO:0097020	2
GO:0061463	3
GO:0001515	6
GO:0060961	1
GO:0009019	13
GO:0004099	15
GO:0008877	3
GO:0004138	8
GO:0009374	17
GO:0004152	11
GO:0004589	1
GO:0070406	4
GO:0033812	2
GO:0047939	3
GO:0047941	3
GO:0004703	8
GO:0034256	3
GO:0008448	5
GO:0043533	5
GO:0032576	1
GO:0032577	1
GO:0044508	1
GO:1990188	9
GO:0004822	8
GO:0070594	3
GO:0060228	6
GO:0070653	3
GO:0015182	6
GO:0050208	2
GO:0047490	9
GO:0003865	9
GO:0033765	16
GO:0016436	12
GO:0070042	3
GO:0004322	22
GO:0016724	22
GO:0008386	11
GO:0015928	15
GO:0016162	8
GO:0030269	8
GO:0042086	8
GO:0023023	18
GO:0023025	5
GO:0023029	9
GO:0030107	1
GO:0030109	1
GO:0032393	7
GO:0032394	7
GO:0032396	2
GO:0008475	9
GO:0033823	5
GO:0008650	5
GO:0060230	3
GO:0015565	3
GO:0042970	2
GO:0061784	6
GO:0055131	6
GO:1904841	3
GO:0047746	5
GO:1905172	8
GO:0009025	2
GO:0016161	8
GO:0008428	13
GO:0060698	7
GO:0008427	6
GO:0010858	7
GO:0008455	4
GO:0070016	15
GO:0032089	2
GO:0001872	12
GO:0004572	4
GO:0017162	13
GO:0003721	12
GO:0098680	3
GO:0101020	7
GO:0101021	5
GO:0043183	4
GO:0030268	1
GO:0031132	2
GO:0038062	3
GO:0038064	8
GO:0015124	1
GO:0016971	8
GO:0035594	10
GO:1905573	3
GO:1905576	6
GO:0050162	5
GO:0008396	5
GO:0033914	3
GO:0004332	27
GO:0039660	2
GO:0043768	1
GO:0070204	1
GO:0008742	3
GO:0031862	2
GO:0031870	1
GO:0051990	7
GO:0001640	14
GO:0004740	12
GO:0046997	8
GO:0047865	4
GO:0047904	1
GO:0004471	6
GO:0008948	6
GO:0017040	22
GO:0102121	2
GO:0046556	15
GO:0045480	2
GO:0071567	4
GO:0008780	2
GO:0052636	7
GO:0061628	6
GO:0103043	1
GO:0008440	16
GO:0051766	24
GO:0016843	18
GO:0016844	13
GO:0000704	1
GO:0042975	22
GO:0052694	2
GO:0008454	2
GO:0051724	7
GO:1990760	4
GO:0008812	3
GO:0033906	5
GO:0004392	18
GO:0019788	12
GO:0004357	13
GO:0035005	12
GO:0046934	14
GO:0052813	16
GO:0004591	13
GO:0003955	20
GO:0009007	8
GO:0042007	3
GO:0047789	1
GO:0098879	15
GO:0098918	41
GO:0098919	13
GO:0099186	24
GO:0000150	23
GO:0005055	3
GO:0090555	11
GO:0090556	6
GO:0140333	23
GO:0140346	9
GO:0005365	14
GO:0005366	4
GO:0008397	5
GO:0015131	4
GO:0034658	1
GO:1901239	2
GO:0031078	4
GO:0032041	2
GO:0032931	3
GO:0033833	2
GO:0033845	1
GO:0016807	4
GO:0070004	4
GO:0008793	8
GO:0047536	7
GO:0052775	2
GO:0048031	1
GO:0004157	11
GO:0042299	6
GO:0015137	16
GO:1990935	6
GO:0004698	8
GO:0000994	2
GO:0001025	5
GO:0001156	4
GO:0016712	43
GO:0016890	3
GO:0033892	1
GO:1990043	1
GO:0004052	12
GO:0004904	20
GO:0140376	1
GO:0031705	7
GO:0031707	3
GO:0031708	4
GO:0005153	3
GO:0008995	2
GO:0017131	1
GO:0003942	3
GO:0003991	4
GO:0008160	6
GO:0048403	6
GO:0047713	3
GO:0099510	3
GO:0099534	3
GO:0099567	1
GO:0015146	16
GO:0052642	6
GO:0031955	2
GO:0033820	1
GO:0050347	5
GO:0010177	2
GO:0008892	6
GO:0061799	3
GO:0070976	9
GO:0050607	1
GO:0004921	3
GO:0019970	3
GO:0001537	7
GO:0047756	5
GO:0003842	7
GO:0045302	11
GO:0008579	5
GO:0080132	8
GO:0120225	4
GO:0102805	1
GO:0047547	6
GO:0015066	6
GO:0030395	11
GO:0048030	27
GO:0008478	6
GO:0031403	9
GO:0042300	9
GO:0035013	6
GO:0005302	8
GO:0015189	19
GO:1990450	7
GO:0005122	3
GO:0072590	2
GO:0098695	1
GO:0008887	2
GO:0015083	2
GO:0062205	3
GO:0062206	1
GO:0106239	2
GO:0033819	4
GO:0023026	6
GO:0042931	4
GO:0042971	6
GO:0046539	3
GO:0070053	4
GO:0103075	4
GO:0016435	18
GO:0070039	3
GO:0052731	1
GO:0052732	1
GO:0106006	18
GO:0004991	15
GO:0035718	4
GO:0042658	1
GO:0015355	32
GO:0097079	3
GO:0008294	11
GO:0072354	5
GO:0008924	2
GO:0016901	14
GO:0052650	11
GO:0042392	12
GO:0106235	5
GO:0035033	6
GO:0047091	2
GO:0005483	5
GO:0015227	5
GO:0031843	3
GO:0031844	1
GO:0070513	13
GO:0002151	10
GO:0004760	3
GO:0050281	1
GO:0005130	3
GO:0003975	7
GO:1990080	2
GO:0045503	20
GO:0070539	4
GO:0070540	5
GO:0050341	4
GO:0000213	5
GO:0015042	6
GO:0004304	7
GO:0004422	15
GO:0004047	5
GO:0050565	2
GO:0004778	4
GO:0036312	13
GO:0018773	1
GO:0034545	2
GO:0050537	1
GO:0047940	3
GO:0008254	3
GO:0004876	3
GO:0042903	10
GO:0047179	9
GO:0071208	3
GO:0047866	2
GO:0008989	4
GO:0052912	1
GO:1990460	5
GO:0015045	4
GO:0015046	2
GO:0016731	18
GO:0035174	13
GO:0044025	1
GO:0051499	6
GO:0051500	4
GO:0097358	1
GO:0033848	1
GO:0001073	4
GO:0004994	14
GO:0015087	14
GO:0004932	5
GO:0004934	2
GO:0016503	8
GO:0036318	4
GO:0004734	6
GO:0016648	6
GO:0045174	17
GO:0050135	7
GO:0004560	12
GO:0008888	3
GO:0019147	1
GO:1990042	4
GO:0070330	10
GO:0004913	2
GO:0008398	11
GO:0047620	2
GO:0050338	4
GO:0106149	1
GO:0031714	3
GO:0031715	1
GO:0004607	4
GO:0070854	3
GO:0070855	2
GO:0043831	2
GO:0031781	8
GO:0072320	7
GO:0019811	2
GO:0019534	26
GO:0061676	15
GO:0015159	3
GO:0042958	2
GO:0000285	8
GO:0050364	3
GO:0030619	18
GO:0030622	3
GO:0032136	2
GO:0032141	1
GO:0035486	1
GO:0035487	1
GO:0035488	1
GO:0008420	17
GO:0045152	5
GO:0004165	14
GO:0004339	6
GO:0009883	6
GO:0031516	2
GO:0042282	6
GO:0062183	1
GO:0042010	3
GO:0004343	8
GO:0001734	8
GO:0004334	5
GO:0046910	13
GO:0031856	2
GO:0031857	2
GO:0005337	48
GO:0005415	6
GO:0004163	6
GO:0004342	4
GO:0035240	9
GO:0008473	2
GO:0005049	20
GO:0102881	2
GO:0035575	2
GO:0019961	8
GO:0019964	6
GO:1905030	5
GO:0018537	3
GO:1990890	5
GO:0004059	10
GO:0047714	12
GO:0018648	1
GO:0001642	7
GO:0010854	3
GO:0010855	3
GO:1990238	12
GO:0052668	1
GO:0052669	1
GO:0052670	1
GO:0052671	1
GO:0052673	2
GO:0008481	5
GO:0039552	3
GO:0036200	6
GO:0016499	6
GO:0008176	6
GO:0019810	6
GO:0061990	1
GO:0044378	5
GO:0015229	7
GO:0005550	9
GO:0003858	6
GO:0032791	6
GO:0045340	6
GO:0106137	2
GO:0031728	5
GO:0098641	3
GO:0004097	18
GO:0046523	2
GO:0016936	19
GO:0046871	6
GO:0048032	2
GO:1903777	5
GO:0004666	8
GO:0008710	3
GO:0004730	2
GO:0004485	11
GO:0140416	23
GO:0004447	6
GO:0015450	13
GO:0008756	2
GO:0047545	8
GO:0004377	5
GO:0043750	8
GO:0061598	2
GO:0061599	2
GO:0015141	23
GO:0015361	2
GO:0140351	3
GO:0019779	4
GO:0003855	9
GO:0004798	8
GO:0045547	14
GO:0050694	5
GO:0004395	3
GO:0010420	4
GO:0061542	3
GO:0061543	1
GO:0004590	12
GO:0004503	14
GO:0036263	5
GO:0036264	4
GO:0008677	4
GO:0004398	6
GO:0030585	3
GO:0050682	3
GO:0003693	3
GO:0034512	7
GO:0018064	5
GO:0043907	1
GO:0036009	7
GO:0003883	8
GO:0015334	2
GO:0031956	10
GO:0102391	4
GO:0004363	8
GO:0004751	11
GO:0052842	3
GO:1990174	4
GO:0001621	6
GO:0061785	5
GO:0061786	4
GO:0045523	2
GO:0001646	4
GO:0047324	4
GO:0016847	13
GO:0015319	8
GO:0050020	1
GO:0080043	23
GO:0003959	13
GO:0047270	2
GO:0010437	4
GO:0010301	1
GO:0070280	6
GO:0001139	6
GO:0035596	6
GO:0035598	2
GO:0050497	9
GO:0010326	6
GO:0047134	19
GO:0004803	8
GO:0004597	2
GO:0010329	11
GO:0080161	15
GO:0050626	3
GO:0000254	6
GO:0070061	7
GO:0042951	2
GO:0030023	6
GO:1902379	4
GO:0004305	12
GO:0050616	1
GO:1990430	10
GO:0015128	4
GO:0015568	1
GO:0008987	3
GO:0003862	8
GO:0000906	4
GO:0004352	16
GO:0033707	4
GO:0016941	6
GO:0046403	6
GO:0046404	3
GO:0051733	4
GO:0005316	4
GO:0004815	10
GO:0050560	1
GO:0030984	9
GO:0008158	4
GO:0003746	32
GO:0051377	7
GO:0047012	2
GO:0033863	1
GO:0015433	6
GO:0015440	20
GO:0033220	21
GO:0046978	7
GO:0046979	6
GO:0015190	11
GO:0051538	11
GO:0050587	3
GO:0008676	3
GO:0004660	12
GO:0140345	11
GO:0032003	1
GO:0050451	1
GO:0003987	19
GO:0050218	9
GO:0005452	8
GO:0015347	10
GO:0051989	6
GO:0018625	5
GO:0099609	6
GO:0035438	15
GO:0043199	14
GO:0140080	1
GO:0018738	4
GO:0004121	7
GO:0044603	3
GO:0004639	6
GO:0004028	13
GO:0043398	4
GO:0042469	2
GO:0019151	1
GO:0047910	4
GO:0050022	1
GO:0050270	4
GO:0034513	10
GO:0030946	3
GO:0004586	13
GO:0102531	2
GO:0046820	8
GO:0090613	1
GO:0008108	10
GO:0140319	3
GO:0140320	2
GO:0008804	1
GO:0004136	5
GO:0004137	7
GO:0005222	17
GO:0004001	8
GO:0043796	2
GO:0051021	7
GO:0051719	2
GO:0033853	3
GO:0033854	3
GO:0030298	3
GO:0031729	3
GO:0046817	1
GO:0048019	16
GO:0098634	15
GO:0098639	7
GO:0047273	1
GO:0140359	6
GO:0004609	12
GO:0038006	3
GO:0036382	3
GO:0008746	10
GO:0016652	11
GO:0004750	6
GO:0036381	3
GO:0004502	8
GO:0046593	2
GO:0008186	21
GO:0052582	1
GO:0050734	14
GO:0061575	17
GO:0003848	4
GO:0008768	4
GO:0005134	8
GO:0001616	5
GO:0019156	6
GO:0097163	9
GO:0047334	5
GO:0004161	10
GO:0097063	1
GO:0004788	6
GO:0004809	9
GO:0004963	12
GO:0017018	9
GO:0008706	3
GO:0034038	5
GO:0016494	10
GO:0019978	1
GO:0009973	4
GO:0003911	3
GO:0098627	1
GO:0052873	4
GO:0102878	1
GO:0102879	1
GO:0044876	1
GO:0052706	1
GO:0061686	1
GO:0008907	11
GO:0009009	10
GO:0009037	4
GO:0008735	1
GO:0050693	8
GO:0070410	13
GO:0003867	11
GO:0080054	7
GO:0070551	7
GO:0046911	4
GO:0047066	9
GO:0008390	3
GO:0008404	6
GO:0044604	4
GO:0036033	8
GO:0070012	8
GO:0004324	7
GO:0008937	12
GO:0030272	5
GO:0090541	2
GO:0001962	6
GO:0047276	1
GO:0004951	5
GO:0004764	10
GO:0062046	1
GO:0033608	3
GO:0031692	3
GO:0016636	5
GO:0031788	2
GO:0140107	2
GO:0004092	6
GO:0004631	5
GO:0018822	6
GO:0047427	3
GO:0047558	3
GO:0080061	4
GO:0051978	3
GO:1901480	2
GO:1990714	9
GO:0042881	1
GO:0050559	4
GO:0004463	3
GO:0008908	1
GO:0047527	3
GO:0008667	1
GO:0005497	17
GO:0034711	8
GO:0032841	4
GO:1901982	6
GO:0004616	10
GO:0051730	2
GO:0051735	2
GO:0033705	2
GO:0004020	11
GO:0038021	5
GO:0008860	6
GO:1990405	14
GO:0090612	1
GO:0004072	13
GO:0008949	2
GO:1990247	16
GO:0003956	11
GO:0034601	2
GO:0034602	2
GO:0031784	1
GO:0051434	8
GO:0004019	11
GO:0008870	1
GO:0045015	1
GO:0046923	6
GO:0004167	10
GO:0016862	4
GO:0050178	3
GO:0035368	10
GO:0018708	4
GO:0008811	1
GO:0010856	8
GO:0047962	2
GO:0030791	2
GO:0030792	3
GO:0140347	1
GO:0038132	7
GO:0046421	8
GO:0017064	5
GO:0070506	3
GO:0003843	8
GO:0004854	8
GO:0016726	14
GO:0008613	5
GO:0004647	14
GO:0016695	14
GO:0030613	4
GO:0033748	3
GO:0071906	1
GO:0008488	4
GO:0034041	2
GO:0090554	9
GO:0004307	7
GO:0005228	10
GO:0004636	4
GO:0004014	15
GO:0071885	5
GO:0019146	3
GO:0016869	11
GO:0080044	17
GO:0080045	3
GO:0080046	8
GO:0008832	3
GO:0016793	3
GO:0001406	6
GO:0047589	3
GO:0044374	10
GO:0044377	4
GO:0032406	3
GO:0032408	3
GO:0004039	3
GO:0004847	2
GO:0043886	17
GO:0080118	4
GO:0034353	8
GO:0051777	3
GO:0031717	2
GO:0031718	2
GO:0031683	15
GO:0046935	7
GO:0086082	2
GO:0071913	2
GO:0046811	3
GO:0016784	6
GO:0061891	4
GO:0001512	1
GO:1904408	15
GO:1905594	1
GO:1905502	6
GO:0003938	16
GO:0008754	1
GO:0015439	2
GO:0031418	4
GO:0005173	6
GO:0140037	2
GO:0004336	6
GO:0017042	1
GO:0043364	4
GO:0019705	7
GO:0140439	7
GO:0008750	5
GO:0004063	4
GO:0050368	5
GO:0036042	7
GO:1901149	2
GO:0080122	6
GO:0004613	9
GO:0004368	9
GO:0042602	8
GO:0052894	5
GO:0052901	6
GO:0052903	3
GO:0008503	11
GO:0003826	5
GO:0003863	2
GO:0043814	1
GO:0043841	1
GO:0008719	1
GO:0004836	1
GO:0061776	7
GO:0050473	8
GO:0015244	3
GO:0008921	3
GO:0035496	1
GO:0018820	3
GO:0035757	1
GO:0035758	1
GO:0038117	1
GO:0038121	1
GO:0004743	21
GO:0004385	16
GO:0001648	3
GO:0035516	7
GO:0043734	5
GO:1990984	2
GO:0008979	4
GO:0005132	9
GO:0047286	2
GO:0005146	5
GO:0033883	4
GO:0062070	1
GO:0003957	2
GO:0070818	7
GO:0070819	2
GO:0019177	2
GO:0140294	4
GO:0000774	14
GO:0000825	5
GO:0047325	5
GO:0051717	4
GO:0051765	14
GO:0052725	7
GO:0052726	6
GO:0052743	6
GO:0050061	2
GO:0001641	5
GO:0015661	1
GO:0051022	4
GO:0070463	2
GO:1990206	1
GO:0043879	2
GO:0008661	5
GO:0043822	1
GO:0030744	4
GO:0030755	3
GO:0034768	3
GO:0050551	4
GO:0052578	2
GO:0002953	5
GO:0050484	6
GO:0099635	7
GO:0016041	2
GO:0016643	2
GO:0016871	10
GO:0008507	5
GO:0015111	9
GO:0017129	5
GO:0004796	3
GO:0036134	1
GO:0106256	1
GO:0046922	6
GO:0090722	5
GO:0009940	1
GO:0010209	2
GO:0008445	5
GO:0015922	6
GO:0019809	4
GO:0008906	5
GO:0008828	3
GO:0019767	5
GO:0004588	11
GO:0004919	4
GO:0019983	3
GO:0097004	5
GO:0052667	1
GO:0004169	16
GO:0010461	3
GO:0044823	2
GO:0044824	1
GO:0008868	1
GO:0004969	18
GO:0001729	25
GO:0032356	12
GO:0032357	11
GO:0061821	4
GO:0062037	8
GO:0002055	1
GO:0017188	3
GO:0004918	3
GO:0019959	3
GO:0050277	2
GO:0008700	4
GO:0106009	1
GO:0080030	8
GO:0080031	6
GO:0080032	6
GO:0003940	3
GO:0019178	3
GO:0102757	2
GO:0003941	13
GO:0017174	5
GO:0008551	2
GO:0015094	3
GO:0015434	2
GO:0015633	3
GO:0016463	2
GO:0035034	5
GO:0047390	3
GO:0047560	7
GO:0004371	5
GO:0086039	2
GO:0017057	9
GO:0005280	6
GO:0003974	3
GO:0004037	2
GO:0047440	1
GO:0047045	5
GO:0031727	7
GO:0036408	4
GO:0042164	6
GO:1990699	4
GO:0046623	5
GO:0099038	4
GO:0009383	11
GO:0016434	14
GO:0005047	8
GO:0003905	5
GO:0047297	1
GO:0004735	6
GO:0008767	3
GO:0033931	3
GO:0052757	3
GO:0090422	8
GO:0004940	5
GO:0031694	5
GO:0008939	1
GO:0008721	8
GO:0046972	5
GO:0034010	2
GO:0015420	6
GO:2001069	9
GO:0004834	9
GO:0035402	4
GO:0000100	2
GO:0008609	6
GO:0000985	5
GO:0016300	11
GO:0052665	3
GO:0042767	1
GO:0035650	8
GO:0003876	9
GO:0047623	9
GO:0004142	5
GO:0070626	3
GO:0016966	11
GO:0016497	1
GO:0071667	8
GO:0097098	1
GO:0003873	6
GO:0004331	11
GO:0008961	1
GO:0032450	6
GO:0015506	3
GO:0034011	1
GO:0008683	1
GO:0050439	1
GO:0008447	3
GO:0016767	17
GO:0045436	9
GO:0046905	12
GO:0140394	1
GO:0010295	4
GO:0003973	8
GO:0008891	3
GO:0004604	4
GO:0098624	1
GO:0047533	2
GO:0000810	5
GO:0047216	5
GO:0004168	3
GO:0102911	3
GO:0034785	5
GO:0050185	6
GO:1990605	5
GO:0015275	4
GO:0033550	6
GO:0003829	3
GO:0005129	1
GO:0015207	6
GO:0047444	3
GO:0004077	4
GO:0004078	1
GO:0018271	8
GO:0034005	6
GO:0033843	3
GO:0090566	2
GO:0008946	3
GO:0034611	3
GO:0043958	2
GO:0010290	1
GO:0023024	8
GO:0062080	2
GO:0062082	2
GO:0016824	5
GO:0018787	2
GO:0019120	5
GO:0030369	2
GO:0015527	1
GO:0047708	3
GO:0090409	2
GO:0004856	6
GO:0019150	4
GO:0052654	3
GO:0052655	2
GO:0052656	2
GO:0019834	4
GO:0019154	4
GO:0033797	3
GO:0061663	4
GO:0050054	2
GO:0033094	1
GO:0004724	6
GO:0016085	2
GO:0043880	2
GO:0110050	3
GO:0000121	4
GO:0003852	6
GO:0008718	4
GO:0004748	28
GO:0016728	31
GO:0061731	29
GO:0003836	9
GO:0047288	3
GO:0002950	5
GO:0008241	9
GO:0003998	5
GO:0008387	1
GO:0008534	14
GO:0008783	6
GO:0097162	1
GO:0004757	4
GO:0043682	5
GO:0043813	8
GO:0032542	3
GO:0004908	7
GO:0030184	1
GO:0042296	4
GO:0015123	5
GO:0015360	1
GO:0043893	1
GO:0004015	4
GO:0015386	16
GO:0033817	1
GO:0031517	2
GO:0008840	5
GO:0033695	4
GO:0034875	4
GO:0047622	3
GO:0035497	13
GO:0044013	1
GO:0031699	2
GO:0009015	1
GO:0008930	3
GO:0050241	1
GO:0001631	1
GO:0047809	1
GO:1905574	1
GO:1905575	1
GO:1905577	1
GO:0008898	6
GO:0008753	4
GO:0015129	9
GO:0015552	1
GO:0015636	3
GO:0140161	14
GO:0008119	2
GO:0036355	2
GO:0015234	7
GO:0031925	1
GO:0031927	1
GO:0031928	1
GO:0050203	2
GO:0016212	6
GO:0036137	9
GO:0008664	1
GO:0010698	11
GO:0004046	9
GO:0004102	7
GO:0001567	1
GO:0070742	18
GO:0031769	8
GO:0008792	6
GO:0015127	4
GO:0004621	4
GO:0031218	2
GO:0004375	8
GO:0016642	8
GO:0031682	4
GO:0019914	1
GO:0042015	5
GO:0016167	6
GO:0033855	2
GO:0003877	2
GO:0050520	7
GO:0018671	1
GO:0047464	4
GO:0047652	4
GO:0004441	5
GO:0052829	1
GO:0001791	5
GO:0072371	1
GO:0018659	2
GO:0050509	5
GO:0001055	14
GO:0008523	2
GO:0004832	10
GO:0047595	1
GO:0051744	1
GO:0030343	5
GO:0070643	7
GO:0047117	1
GO:0004344	7
GO:0008876	1
GO:0048038	30
GO:0048039	16
GO:0070968	4
GO:0000823	6
GO:0000824	5
GO:0047130	1
GO:0005519	8
GO:0004699	5
GO:0047213	2
GO:0016362	4
GO:0008825	7
GO:0004358	2
GO:0030626	1
GO:0001108	6
GO:0015191	6
GO:0043865	7
GO:0009044	10
GO:0047501	1
GO:0047504	1
GO:0032422	3
GO:0003878	5
GO:0008854	3
GO:0004174	5
GO:0016649	5
GO:0070996	8
GO:0003980	7
GO:0070677	2
GO:0018112	4
GO:0004650	24
GO:0001604	1
GO:0050119	2
GO:0060241	6
GO:0016295	3
GO:0016296	3
GO:0047381	4
GO:0003864	4
GO:0060001	1
GO:0052730	4
GO:0030156	3
GO:0008977	5
GO:0047794	1
GO:0046423	2
GO:0052581	1
GO:0008444	10
GO:0008843	11
GO:1902387	2
GO:1902388	2
GO:0001635	5
GO:0097642	14
GO:0031710	1
GO:0019010	5
GO:0035049	2
GO:0001072	7
GO:0004737	4
GO:0102698	1
GO:0030171	4
GO:0010348	1
GO:0018576	2
GO:0019114	2
GO:0050066	1
GO:0004996	8
GO:0008817	2
GO:0005300	2
GO:0015196	8
GO:0015100	1
GO:0070835	1
GO:0004026	3
GO:0034318	6
GO:0051800	2
GO:0106017	6
GO:0001602	6
GO:0004983	12
GO:0070002	1
GO:0062122	1
GO:0000298	3
GO:0001864	1
GO:0008437	2
GO:1905762	6
GO:0004506	4
GO:0001760	2
GO:0004776	4
GO:0005148	14
GO:0004729	6
GO:0046526	3
GO:0051401	2
GO:0004042	7
GO:0031957	20
GO:0003860	3
GO:0004060	11
GO:0047730	3
GO:0001855	2
GO:0050692	7
GO:0030604	4
GO:0004615	13
GO:0004071	2
GO:0030226	5
GO:0034188	3
GO:0015415	1
GO:0033938	2
GO:0033818	7
GO:0080108	1
GO:0004741	4
GO:0031802	8
GO:0031805	1
GO:0140292	2
GO:0033296	7
GO:0061675	3
GO:0015211	14
GO:0015213	8
GO:0015214	13
GO:0016603	7
GO:0016984	3
GO:0004790	1
GO:0098615	1
GO:0015467	5
GO:0071796	2
GO:1904855	5
GO:0008663	3
GO:0050019	4
GO:0070137	7
GO:0070139	7
GO:1990749	1
GO:0047456	3
GO:0047004	1
GO:0016631	6
GO:0015228	7
GO:0071077	9
GO:0030555	73
GO:0030556	65
GO:0030561	41
GO:0030562	36
GO:0005151	2
GO:0009917	2
GO:0050213	3
GO:0080095	1
GO:0080096	1
GO:0032552	12
GO:0032554	10
GO:0032560	3
GO:0032567	3
GO:0098640	8
GO:0047876	2
GO:0008389	8
GO:0034811	7
GO:0034813	7
GO:0015421	4
GO:0061770	9
GO:0004794	10
GO:0009027	1
GO:0046553	1
GO:0051266	4
GO:0030378	7
GO:0047747	3
GO:0003949	3
GO:0008458	3
GO:0016414	6
GO:0048270	1
GO:1990595	1
GO:0051718	8
GO:0010011	7
GO:0036121	8
GO:0070736	5
GO:0015138	7
GO:0015139	7
GO:0015140	17
GO:0061627	1
GO:0061815	4
GO:0098699	1
GO:0099181	2
GO:0008425	3
GO:0030580	3
GO:0043333	3
GO:0043334	1
GO:0061863	2
GO:0016696	4
GO:0050583	4
GO:0070774	4
GO:0008701	2
GO:0050608	2
GO:0004494	3
GO:0010291	1
GO:0047395	3
GO:0001873	2
GO:0008829	1
GO:0004587	6
GO:1990601	1
GO:0071614	6
GO:0015389	3
GO:0047807	2
GO:0080062	2
GO:0030749	1
GO:0008269	1
GO:0047632	2
GO:0004160	4
GO:0097726	1
GO:0030294	2
GO:0050286	4
GO:0110130	1
GO:0045462	1
GO:0090432	2
GO:0030266	3
GO:0042328	2
GO:0050508	3
GO:0043821	1
GO:0008728	6
GO:0004793	9
GO:0008732	4
GO:0008116	3
GO:0004608	4
