	child_node	joint_count	joint_count_child	cond_prob
333	GO:0001115	3594.0	0.0	0.0
334	GO:0001116	0.0	0.0	
335	GO:0001117	0.0	0.0	
336	GO:0001118	0.0	0.0	
337	GO:0001119	0.0	0.0	
338	GO:0001120	8.0	8.0	1.0
339	GO:0001121	1240.0	8.0	0.0064516129032258064
340	GO:0001122	0.0	0.0	
341	GO:0001123	4.0	4.0	1.0
342	GO:0001124	1.0	1.0	1.0
343	GO:0001125	1.0	1.0	1.0
344	GO:0001126	0.0	0.0	
345	GO:0001127	0.0	0.0	
346	GO:0001171	91.0	2.0	0.02197802197802198
347	GO:0001172	1244.0	4.0	0.003215434083601286
348	GO:0001173	365.0	11.0	0.030136986301369864
349	GO:0001174	9.0	9.0	1.0
350	GO:0001175	0.0	0.0	
351	GO:0001176	0.0	0.0	
352	GO:0001177	46.0	0.0	0.0
353	GO:0001178	145.0	15.0	0.10344827586206896
354	GO:0001182	0.0	0.0	
355	GO:0001183	4.0	0.0	0.0
356	GO:0001184	0.0	0.0	
357	GO:0001188	4.0	3.0	0.75
358	GO:0001192	181.0	4.0	0.022099447513812154
359	GO:0001193	2.0	2.0	1.0
360	GO:0001194	0.0	0.0	
361	GO:0001195	2.0	2.0	1.0
362	GO:0001196	9.0	8.0	0.8888888888888888
363	GO:0001197	4.0	4.0	1.0
364	GO:0001198	5.0	5.0	1.0
365	GO:0001207	361.0	6.0	0.01662049861495845
366	GO:0001208	6.0	1.0	0.16666666666666666
367	GO:0001300	153.0	0.0	0.0
368	GO:0001301	15.0	2.0	0.13333333333333333
369	GO:0001302	153.0	0.0	0.0
370	GO:0001303	0.0	0.0	
371	GO:0001304	0.0	0.0	
372	GO:0001305	0.0	0.0	
373	GO:0001306	13.0	13.0	1.0
374	GO:0001307	0.0	0.0	
375	GO:0001308	0.0	0.0	
376	GO:0001310	0.0	0.0	
377	GO:0001311	0.0	0.0	
378	GO:0001312	0.0	0.0	
379	GO:0001313	0.0	0.0	
380	GO:0001314	0.0	0.0	
381	GO:0001315	7.0	3.0	0.42857142857142855
382	GO:0001316	0.0	0.0	
383	GO:0001317	0.0	0.0	
384	GO:0001318	0.0	0.0	
385	GO:0001319	0.0	0.0	
386	GO:0001320	0.0	0.0	
387	GO:0001321	0.0	0.0	
388	GO:0001322	0.0	0.0	
389	GO:0001323	0.0	0.0	
390	GO:0001324	0.0	0.0	
391	GO:0001325	371.0	13.0	0.03504043126684636
392	GO:0001326	709.0	0.0	0.0
393	GO:0001402	57.0	18.0	0.3157894736842105
394	GO:0001403	62.0	50.0	0.8064516129032258
395	GO:0001407	68.0	7.0	0.10294117647058823
396	GO:0001408	89.0	12.0	0.1348314606741573
397	GO:0001410	21.0	19.0	0.9047619047619048
398	GO:0001501	21323.0	1532.0	0.07184730103643952
399	GO:0001502	34.0	34.0	1.0
400	GO:0001503	30785.0	424.0	0.01377294136754913
401	GO:0001504	51.0	48.0	0.9411764705882353
402	GO:0001505	12397.0	574.0	0.04630152456239413
403	GO:0001507	5.0	5.0	1.0
404	GO:0001508	805.0	171.0	0.2124223602484472
405	GO:0001510	321.0	320.0	0.9968847352024922
406	GO:0001514	16.0	14.0	0.875
407	GO:0001516	53.0	53.0	1.0
408	GO:0001519	4.0	3.0	0.75
409	GO:0001522	767.0	81.0	0.10560625814863103
410	GO:0001523	278.0	192.0	0.6906474820143885
411	GO:0001525	920.0	841.0	0.9141304347826087
412	GO:0001539	3450.0	367.0	0.1063768115942029
413	GO:0001541	224.0	115.0	0.5133928571428571
414	GO:0001542	19.0	17.0	0.8947368421052632
415	GO:0001543	17.0	3.0	0.17647058823529413
416	GO:0001544	41.0	2.0	0.04878048780487805
417	GO:0001545	22.0	3.0	0.13636363636363635
418	GO:0001546	3.0	3.0	1.0
419	GO:0001547	18.0	17.0	0.9444444444444444
420	GO:0001548	17.0	0.0	0.0
421	GO:0001549	0.0	0.0	
422	GO:0001550	11.0	11.0	1.0
423	GO:0001551	41.0	0.0	0.0
424	GO:0001552	224.0	9.0	0.04017857142857143
425	GO:0001553	79.0	19.0	0.24050632911392406
426	GO:0001554	79.0	12.0	0.1518987341772152
427	GO:0001555	18.0	17.0	0.9444444444444444
428	GO:0001556	340.0	92.0	0.27058823529411763
429	GO:0001558	1513.0	1101.0	0.7276933245208196
430	GO:0001560	50.0	5.0	0.1
431	GO:0001561	172.0	15.0	0.0872093023255814
432	GO:0001562	5717.0	66.0	0.011544516354731502
433	GO:0001563	0.0	0.0	
434	GO:0001568	1733.0	1510.0	0.8713214079630698
435	GO:0001569	116.0	102.0	0.8793103448275862
436	GO:0001570	619.0	235.0	0.37964458804523427
437	GO:0001572	1.0	1.0	1.0
438	GO:0001573	79.0	43.0	0.5443037974683544
439	GO:0001574	19.0	19.0	1.0
440	GO:0001575	149.0	3.0	0.020134228187919462
441	GO:0001576	2.0	2.0	1.0
442	GO:0001578	1759.0	300.0	0.17055144968732233
443	GO:0001579	113.0	4.0	0.035398230088495575
444	GO:0001580	48.0	48.0	1.0
445	GO:0001581	2.0	2.0	1.0
446	GO:0001582	12.0	10.0	0.8333333333333334
447	GO:0001583	0.0	0.0	
448	GO:0001649	269.0	145.0	0.5390334572490706
449	GO:0001654	2269.0	2269.0	1.0
450	GO:0001655	21323.0	1206.0	0.056558645593959574
451	GO:0001656	950.0	108.0	0.11368421052631579
452	GO:0001657	111.0	108.0	0.972972972972973
453	GO:0001658	56.0	55.0	0.9821428571428571
454	GO:0001659	773.0	48.0	0.062095730918499355
455	GO:0001660	6.0	6.0	1.0
456	GO:0001661	31.0	18.0	0.5806451612903226
457	GO:0001662	52.0	52.0	1.0
458	GO:0001666	983.0	925.0	0.940996948118006
459	GO:0001667	2930.0	1124.0	0.38361774744027305
460	GO:0001672	655.0	131.0	0.2
461	GO:0001675	24.0	24.0	1.0
462	GO:0001676	1068.0	244.0	0.22846441947565543
463	GO:0001677	36.0	1.0	0.027777777777777776
464	GO:0001678	241.0	222.0	0.921161825726141
465	GO:0001680	28.0	8.0	0.2857142857142857
466	GO:0001682	40.0	30.0	0.75
467	GO:0001692	15.0	15.0	1.0
468	GO:0001694	6.0	6.0	1.0
469	GO:0001695	1.0	1.0	1.0
470	GO:0001696	12.0	10.0	0.8333333333333334
471	GO:0001697	10.0	1.0	0.1
472	GO:0001698	10.0	1.0	0.1
473	GO:0001699	0.0	0.0	
474	GO:0001700	3057.0	329.0	0.10762185148838731
475	GO:0001701	2307.0	641.0	0.27785002167316863
476	GO:0001702	1044.0	186.0	0.1781609195402299
477	GO:0001703	1044.0	81.0	0.07758620689655173
478	GO:0001704	559.0	349.0	0.6243291592128801
479	GO:0001705	24.0	10.0	0.4166666666666667
480	GO:0001706	138.0	126.0	0.9130434782608695
481	GO:0001707	232.0	231.0	0.9956896551724138
482	GO:0001708	1382.0	521.0	0.37698986975397974
483	GO:0001709	1382.0	379.0	0.2742402315484805
484	GO:0001710	59.0	59.0	1.0
485	GO:0001711	53.0	53.0	1.0
486	GO:0001712	8.0	8.0	1.0
487	GO:0001713	2.0	2.0	1.0
488	GO:0001714	39.0	37.0	0.9487179487179487
489	GO:0001715	2.0	2.0	1.0
490	GO:0001717	3.0	0.0	0.0
491	GO:0001720	3.0	0.0	0.0
492	GO:0001731	32.0	18.0	0.5625
493	GO:0001732	32.0	15.0	0.46875
494	GO:0001736	222.0	222.0	1.0
495	GO:0001737	61.0	48.0	0.7868852459016393
496	GO:0001738	3188.0	306.0	0.0959849435382685
497	GO:0001742	14152.0	11.0	0.0007772752967778406
498	GO:0001743	81.0	21.0	0.25925925925925924
499	GO:0001744	91.0	4.0	0.04395604395604396
500	GO:0001745	526.0	526.0	1.0
501	GO:0001746	11.0	11.0	1.0
502	GO:0001748	28232.0	14.0	0.0004958911873051856
503	GO:0001751	282.0	281.0	0.9964539007092199
504	GO:0001752	85.0	85.0	1.0
505	GO:0001754	548.0	518.0	0.9452554744525548
506	GO:0001755	285.0	284.0	0.9964912280701754
507	GO:0001756	357.0	357.0	1.0
508	GO:0001757	47.0	47.0	1.0
509	GO:0001759	23.0	23.0	1.0
510	GO:0001762	167.0	2.0	0.011976047904191617
511	GO:0001763	11628.0	478.0	0.04110767113863089
512	GO:0001764	907.0	315.0	0.3472987872105843
513	GO:0001765	19.0	19.0	1.0
514	GO:0001766	10.0	5.0	0.5
515	GO:0001767	24.0	10.0	0.4166666666666667
516	GO:0001768	9.0	9.0	1.0
517	GO:0001769	0.0	0.0	
518	GO:0001770	1.0	1.0	1.0
519	GO:0001771	14.0	14.0	1.0
520	GO:0001773	724.0	43.0	0.05939226519337017
521	GO:0001774	56.0	56.0	1.0
522	GO:0001775	65352.0	1598.0	0.02445219733137471
523	GO:0001776	596.0	153.0	0.25671140939597314
524	GO:0001777	5.0	1.0	0.2
525	GO:0001778	40.0	36.0	0.9
526	GO:0001779	27.0	23.0	0.8518518518518519
527	GO:0001780	76.0	66.0	0.868421052631579
528	GO:0001781	5.0	5.0	1.0
529	GO:0001782	78.0	35.0	0.44871794871794873
530	GO:0001783	27.0	14.0	0.5185185185185185
531	GO:0001787	5.0	3.0	0.6
532	GO:0001788	5.0	5.0	1.0
533	GO:0001794	5.0	5.0	1.0
534	GO:0001795	5.0	0.0	0.0
535	GO:0001796	11.0	11.0	1.0
536	GO:0001797	1.0	1.0	1.0
537	GO:0001798	9.0	9.0	1.0
538	GO:0001799	11.0	0.0	0.0
539	GO:0001800	0.0	0.0	
540	GO:0001801	0.0	0.0	
541	GO:0001802	5.0	0.0	0.0
542	GO:0001803	15.0	6.0	0.4
543	GO:0001804	0.0	0.0	
544	GO:0001805	6.0	6.0	1.0
545	GO:0001806	2.0	2.0	1.0
546	GO:0001807	9.0	7.0	0.7777777777777778
547	GO:0001808	4.0	4.0	1.0
548	GO:0001809	2.0	2.0	1.0
549	GO:0001810	16.0	11.0	0.6875
550	GO:0001811	1.0	1.0	1.0
551	GO:0001812	10.0	10.0	1.0
552	GO:0001813	3.0	3.0	1.0
553	GO:0001814	1.0	1.0	1.0
554	GO:0001815	1.0	1.0	1.0
555	GO:0001816	1151.0	141.0	0.12250217202432667
556	GO:0001817	3782.0	1326.0	0.3506081438392385
557	GO:0001818	562.0	525.0	0.9341637010676157
558	GO:0001819	819.0	790.0	0.9645909645909646
559	GO:0001820	14.0	12.0	0.8571428571428571
560	GO:0001821	21.0	20.0	0.9523809523809523
561	GO:0001822	1132.0	950.0	0.8392226148409894
562	GO:0001823	950.0	120.0	0.12631578947368421
563	GO:0001824	641.0	174.0	0.2714508580343214
564	GO:0001825	72.0	62.0	0.8611111111111112
565	GO:0001826	40.0	9.0	0.225
566	GO:0001827	7.0	4.0	0.5714285714285714
567	GO:0001828	3.0	3.0	1.0
568	GO:0001829	40.0	26.0	0.65
569	GO:0001830	6.0	1.0	0.16666666666666666
570	GO:0001831	3.0	3.0	1.0
571	GO:0001832	38.0	31.0	0.8157894736842105
572	GO:0001833	22.0	18.0	0.8181818181818182
573	GO:0001834	22.0	4.0	0.18181818181818182
574	GO:0001835	54.0	54.0	1.0
575	GO:0001836	54.0	33.0	0.6111111111111112
576	GO:0001837	666.0	250.0	0.37537537537537535
577	GO:0001838	267.0	259.0	0.9700374531835206
578	GO:0001839	28.0	25.0	0.8928571428571429
579	GO:0001840	1076.0	45.0	0.041821561338289966
580	GO:0001841	223.0	220.0	0.9865470852017937
581	GO:0001842	10.0	9.0	0.9
582	GO:0001843	139.0	139.0	1.0
583	GO:0001844	8.0	8.0	1.0
584	GO:0001845	43.0	43.0	1.0
585	GO:0001865	75.0	7.0	0.09333333333333334
586	GO:0001866	2.0	2.0	1.0
587	GO:0001867	45.0	30.0	0.6666666666666666
588	GO:0001868	22.0	11.0	0.5
589	GO:0001869	3.0	3.0	1.0
590	GO:0001870	0.0	0.0	
591	GO:0001878	912.0	89.0	0.09758771929824561
592	GO:0001879	1.0	1.0	1.0
593	GO:0001880	8.0	5.0	0.625
594	GO:0001881	192.0	27.0	0.140625
595	GO:0001885	121.0	108.0	0.8925619834710744
596	GO:0001886	18.0	17.0	0.9444444444444444
597	GO:0001887	28694.0	18.0	0.0006273088450547153
598	GO:0001889	629.0	629.0	1.0
