	child_node	joint_count	joint_count_child	cond_prob
405	GO:0003856	161.0	5.0	0.031055900621118012
406	GO:0003857	809.0	26.0	0.032138442521631644
407	GO:0003858	809.0	6.0	0.007416563658838072
408	GO:0003859	478.0	1.0	0.0020920502092050207
409	GO:0003860	69.0	3.0	0.043478260869565216
410	GO:0003861	478.0	5.0	0.010460251046025104
411	GO:0003862	809.0	8.0	0.009888751545117428
412	GO:0003863	35.0	2.0	0.05714285714285714
413	GO:0003864	50.0	4.0	0.08
414	GO:0003865	16.0	9.0	0.5625
415	GO:0003866	553.0	4.0	0.007233273056057866
416	GO:0003867	179.0	11.0	0.061452513966480445
417	GO:0003868	141.0	3.0	0.02127659574468085
418	GO:0003870	10.0	8.0	0.8
419	GO:0003871	4.0	4.0	1.0
420	GO:0003872	0.0	0.0	
421	GO:0003873	45.0	6.0	0.13333333333333333
422	GO:0003874	161.0	5.0	0.031055900621118012
423	GO:0003875	170.0	3.0	0.01764705882352941
424	GO:0003876	9.0	9.0	1.0
425	GO:0003877	159.0	2.0	0.012578616352201259
426	GO:0003878	71.0	5.0	0.07042253521126761
427	GO:0003879	235.0	6.0	0.02553191489361702
428	GO:0003880	0.0	0.0	
429	GO:0003881	35.0	9.0	0.2571428571428571
430	GO:0003882	35.0	5.0	0.14285714285714285
431	GO:0003883	313.0	8.0	0.025559105431309903
432	GO:0003884	77.0	11.0	0.14285714285714285
433	GO:0003885	35.0	3.0	0.08571428571428572
434	GO:0003886	0.0	0.0	
435	GO:0003887	148.0	101.0	0.6824324324324325
436	GO:0003896	0.0	0.0	
437	GO:0003899	0.0	0.0	
438	GO:0003904	18.0	8.0	0.4444444444444444
439	GO:0003905	87.0	5.0	0.05747126436781609
440	GO:0003906	924.0	41.0	0.044372294372294376
441	GO:0003908	46.0	6.0	0.13043478260869565
442	GO:0003909	0.0	0.0	
443	GO:0003910	25.0	13.0	0.52
444	GO:0003911	25.0	3.0	0.12
445	GO:0003912	154.0	3.0	0.01948051948051948
446	GO:0003913	18.0	18.0	1.0
447	GO:0003914	18.0	7.0	0.3888888888888889
448	GO:0003916	71.0	69.0	0.971830985915493
449	GO:0003917	69.0	26.0	0.37681159420289856
450	GO:0003918	38.0	37.0	0.9736842105263158
451	GO:0003919	159.0	7.0	0.0440251572327044
452	GO:0003920	13.0	4.0	0.3076923076923077
453	GO:0003921	6.0	3.0	0.5
454	GO:0003922	0.0	0.0	
455	GO:0003923	218.0	12.0	0.05504587155963303
456	GO:0003924	1676.0	477.0	0.28460620525059666
457	GO:0003933	35.0	19.0	0.5428571428571428
458	GO:0003934	19.0	11.0	0.5789473684210527
459	GO:0003935	19.0	5.0	0.2631578947368421
460	GO:0003937	35.0	5.0	0.14285714285714285
461	GO:0003938	809.0	16.0	0.019777503090234856
462	GO:0003939	809.0	13.0	0.016069221260815822
463	GO:0003940	828.0	3.0	0.0036231884057971015
464	GO:0003941	52.0	13.0	0.25
465	GO:0003942	250.0	3.0	0.012
466	GO:0003943	51.0	2.0	0.0392156862745098
467	GO:0003944	82.0	1.0	0.012195121951219513
468	GO:0003945	61.0	2.0	0.03278688524590164
469	GO:0003947	64.0	3.0	0.046875
470	GO:0003948	399.0	4.0	0.010025062656641603
471	GO:0003949	83.0	3.0	0.03614457831325301
472	GO:0003950	235.0	42.0	0.17872340425531916
473	GO:0003951	2805.0	15.0	0.0053475935828877
474	GO:0003952	46.0	3.0	0.06521739130434782
475	GO:0003953	170.0	23.0	0.13529411764705881
476	GO:0003954	355.0	77.0	0.21690140845070421
477	GO:0003955	115.0	20.0	0.17391304347826086
478	GO:0003956	235.0	11.0	0.04680851063829787
479	GO:0003957	2.0	2.0	1.0
480	GO:0003958	36.0	20.0	0.5555555555555556
481	GO:0003959	355.0	13.0	0.036619718309859155
482	GO:0003960	115.0	8.0	0.06956521739130435
483	GO:0003961	0.0	0.0	
484	GO:0003962	553.0	5.0	0.009041591320072333
485	GO:0003963	3.0	3.0	1.0
486	GO:0003964	0.0	0.0	
487	GO:0003968	0.0	0.0	
488	GO:0003972	14.0	10.0	0.7142857142857143
489	GO:0003973	35.0	8.0	0.22857142857142856
490	GO:0003974	80.0	3.0	0.0375
491	GO:0003975	130.0	7.0	0.05384615384615385
492	GO:0003976	130.0	5.0	0.038461538461538464
493	GO:0003977	68.0	12.0	0.17647058823529413
494	GO:0003978	80.0	21.0	0.2625
495	GO:0003979	809.0	11.0	0.013597033374536464
496	GO:0003980	0.0	0.0	
497	GO:0003983	20.0	18.0	0.9
498	GO:0003984	45.0	17.0	0.37777777777777777
499	GO:0003985	15.0	15.0	1.0
500	GO:0003986	69.0	7.0	0.10144927536231885
501	GO:0003987	142.0	19.0	0.13380281690140844
502	GO:0003988	70.0	31.0	0.44285714285714284
503	GO:0003989	45.0	21.0	0.4666666666666667
504	GO:0003990	14.0	9.0	0.6428571428571429
505	GO:0003991	41.0	4.0	0.0975609756097561
506	GO:0003992	179.0	7.0	0.03910614525139665
507	GO:0003993	1107.0	46.0	0.04155374887082204
508	GO:0003994	478.0	36.0	0.07531380753138076
509	GO:0003995	309.0	31.0	0.10032362459546926
510	GO:0003996	142.0	0.0	0.0
511	GO:0003997	31.0	15.0	0.4838709677419355
512	GO:0003998	1918.0	5.0	0.0026068821689259644
513	GO:0003999	26.0	11.0	0.4230769230769231
514	GO:0004000	106.0	43.0	0.4056603773584906
515	GO:0004001	0.0	0.0	
516	GO:0004013	8.0	8.0	1.0
517	GO:0004014	243.0	15.0	0.06172839506172839
518	GO:0004015	179.0	4.0	0.0223463687150838
519	GO:0004016	131.0	84.0	0.6412213740458015
520	GO:0004017	75.0	36.0	0.48
521	GO:0004018	34.0	7.0	0.20588235294117646
522	GO:0004019	313.0	11.0	0.03514376996805112
523	GO:0004020	2805.0	11.0	0.00392156862745098
524	GO:0004021	12.0	12.0	1.0
525	GO:0004022	59.0	55.0	0.9322033898305084
526	GO:0004023	55.0	0.0	0.0
527	GO:0004024	55.0	6.0	0.10909090909090909
528	GO:0004025	55.0	0.0	0.0
529	GO:0004026	5.0	3.0	0.6
530	GO:0004027	157.0	5.0	0.03184713375796178
531	GO:0004028	250.0	13.0	0.052
532	GO:0004029	75.0	62.0	0.8266666666666667
533	GO:0004030	250.0	75.0	0.3
534	GO:0004031	25.0	18.0	0.72
535	GO:0004032	50.0	23.0	0.46
536	GO:0004033	809.0	68.0	0.08405438813349815
537	GO:0004034	80.0	3.0	0.0375
538	GO:0004035	1107.0	28.0	0.025293586269196026
539	GO:0004037	67.0	2.0	0.029850746268656716
540	GO:0004038	66.0	4.0	0.06060606060606061
541	GO:0004039	399.0	3.0	0.007518796992481203
542	GO:0004040	399.0	12.0	0.03007518796992481
543	GO:0004042	305.0	7.0	0.022950819672131147
544	GO:0004043	250.0	4.0	0.016
545	GO:0004044	235.0	7.0	0.029787234042553193
546	GO:0004045	50.0	8.0	0.16
547	GO:0004046	399.0	9.0	0.022556390977443608
548	GO:0004047	859.0	5.0	0.005820721769499418
549	GO:0004048	235.0	3.0	0.01276595744680851
550	GO:0004049	76.0	18.0	0.23684210526315788
551	GO:0004051	141.0	5.0	0.03546099290780142
552	GO:0004052	141.0	12.0	0.0851063829787234
553	GO:0004053	67.0	18.0	0.26865671641791045
554	GO:0004054	11.0	11.0	1.0
555	GO:0004055	313.0	5.0	0.01597444089456869
556	GO:0004056	34.0	10.0	0.29411764705882354
557	GO:0004057	0.0	0.0	
558	GO:0004058	243.0	15.0	0.06172839506172839
559	GO:0004059	305.0	10.0	0.03278688524590164
560	GO:0004060	305.0	11.0	0.036065573770491806
561	GO:0004061	399.0	9.0	0.022556390977443608
562	GO:0004062	157.0	13.0	0.08280254777070063
563	GO:0004063	1107.0	4.0	0.0036133694670280035
564	GO:0004064	570.0	11.0	0.01929824561403509
565	GO:0004065	51.0	22.0	0.43137254901960786
566	GO:0004066	46.0	5.0	0.10869565217391304
567	GO:0004067	399.0	15.0	0.03759398496240601
568	GO:0004068	243.0	7.0	0.02880658436213992
569	GO:0004069	179.0	23.0	0.12849162011173185
570	GO:0004070	28.0	8.0	0.2857142857142857
571	GO:0004071	30.0	2.0	0.06666666666666667
572	GO:0004072	18.0	13.0	0.7222222222222222
573	GO:0004073	250.0	4.0	0.016
574	GO:0004074	141.0	4.0	0.028368794326241134
575	GO:0004075	313.0	5.0	0.01597444089456869
576	GO:0004076	67.0	3.0	0.04477611940298507
577	GO:0004077	8.0	4.0	0.5
