	node	path	count_node	joint_count	joint_count_child	cond_prob	count_ancestor	rel_freq
1478	GO:0036449	GO:0005575,GO:0005622,GO:0005856,GO:0005874,GO:0015630,GO:0036449,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0110165,GO:1990752	14	121.0	14.0	0.11570247933884298	82350	0.00017000607164541592
1479	GO:0036452	GO:0005575,GO:0005622,GO:0005737,GO:0005768,GO:0012505,GO:0031410,GO:0031982,GO:0032991,GO:0036452,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0110165	58	478.0	58.0	0.1213389121338912	82350	0.0007043108682452944
1480	GO:0036454	GO:0005575,GO:0032991,GO:0036454	9	14985.0	9.0	0.0006006006006006006	82350	0.0001092896174863388
1481	GO:0036457	GO:0005575,GO:0005622,GO:0005737,GO:0036457,GO:0110165	4	44416.0	4.0	9.005763688760806e-05	82350	4.8573163327261686e-05
1482	GO:0036464	GO:0005575,GO:0005622,GO:0005737,GO:0035770,GO:0036464,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0099080,GO:0110165	709	723.0	709.0	0.9806362378976486	82350	0.008609593199757135
1483	GO:0036477	GO:0005575,GO:0036477,GO:0110165	1903	80392.0	1903.0	0.023671509602945562	82350	0.02310868245294475
1484	GO:0036488	GO:0005575,GO:0005667,GO:0032991,GO:0036488,GO:0090575	6	410.0	6.0	0.014634146341463415	82350	7.285974499089253e-05
1485	GO:0036501	GO:0005575,GO:0005622,GO:0005737,GO:0032991,GO:0036501,GO:0110165	5	7825.0	5.0	0.0006389776357827476	82350	6.071645415907711e-05
1486	GO:0036502	GO:0005575,GO:0005789,GO:0012505,GO:0016020,GO:0031090,GO:0032991,GO:0036502,GO:0042175,GO:0043226,GO:0043227,GO:0098796,GO:0110165	2	288.0	2.0	0.006944444444444444	82350	2.4286581663630843e-05
1487	GO:0036513	GO:0005575,GO:0005789,GO:0012505,GO:0016020,GO:0031090,GO:0032991,GO:0036513,GO:0042175,GO:0043226,GO:0043227,GO:0098796,GO:0110165	9	288.0	9.0	0.03125	82350	0.0001092896174863388
1488	GO:0038037	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0038037,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165	15	19.0	15.0	0.7894736842105263	82350	0.00018214936247723133
1489	GO:0038038	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0038037,GO:0038038,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165	4	15.0	4.0	0.26666666666666666	82350	4.8573163327261686e-05
1490	GO:0038039	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0038037,GO:0038039,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165	7	15.0	7.0	0.4666666666666667	82350	8.500303582270796e-05
1491	GO:0038045	GO:0005575,GO:0032991,GO:0038045	1	14985.0	1.0	6.67334000667334e-05	82350	1.2143290831815421e-05
1492	GO:0038143	GO:0005575,GO:0005886,GO:0016020,GO:0032991,GO:0038143,GO:0043235,GO:0071944,GO:0098796,GO:0098797,GO:0098802,GO:0110165	2	394.0	2.0	0.005076142131979695	82350	2.4286581663630843e-05
1493	GO:0038201	GO:0005575,GO:0005622,GO:0032991,GO:0038201	50	12382.0	50.0	0.0040381198513971895	82350	0.0006071645415907711
1494	GO:0039615	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039615,GO:0044423	3	30.0	3.0	0.1	82350	3.6429872495446266e-05
1495	GO:0039616	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039616,GO:0044423	2	30.0	2.0	0.06666666666666668	82350	2.4286581663630843e-05
1496	GO:0039617	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039617,GO:0044423	8	30.0	8.0	0.26666666666666666	82350	9.714632665452337e-05
1497	GO:0039618	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039618,GO:0044423	1	30.0	1.0	0.03333333333333333	82350	1.2143290831815421e-05
1498	GO:0039619	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039619,GO:0044423	1	30.0	1.0	0.03333333333333333	82350	1.2143290831815421e-05
1499	GO:0039620	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039620,GO:0044423	5	30.0	5.0	0.16666666666666666	82350	6.071645415907711e-05
1500	GO:0039621	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039621,GO:0044423	5	30.0	5.0	0.16666666666666666	82350	6.071645415907711e-05
1501	GO:0039624	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039624,GO:0044423	3	30.0	3.0	0.1	82350	3.6429872495446266e-05
1502	GO:0039625	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039625,GO:0044423	2	30.0	2.0	0.06666666666666668	82350	2.4286581663630843e-05
1503	GO:0039626	GO:0005575,GO:0019012,GO:0019028,GO:0019030,GO:0039626,GO:0044423	3	30.0	3.0	0.1	82350	3.6429872495446266e-05
1504	GO:0039642	GO:0005575,GO:0009295,GO:0019012,GO:0039642,GO:0044423,GO:0110165	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
1505	GO:0039643	GO:0005575,GO:0018995,GO:0033643,GO:0033646,GO:0039643,GO:0043656,GO:0043657,GO:0110165	1	560.0	1.0	0.0017857142857142854	82350	1.2143290831815421e-05
1506	GO:0039661	GO:0005575,GO:0018995,GO:0033643,GO:0033644,GO:0039661,GO:0043657,GO:0044384,GO:0110165	2	4.0	2.0	0.5	82350	2.4286581663630843e-05
1507	GO:0039662	GO:0005575,GO:0018995,GO:0033643,GO:0033644,GO:0039662,GO:0043657,GO:0044230,GO:0044384,GO:0110165	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
1508	GO:0039713	GO:0005575,GO:0018995,GO:0033643,GO:0039713,GO:0043657,GO:0110165	33	781.0	33.0	0.04225352112676056	82350	0.0004007285974499089
1509	GO:0039714	GO:0005575,GO:0018995,GO:0030430,GO:0033643,GO:0033646,GO:0033655,GO:0039713,GO:0039714,GO:0043656,GO:0043657,GO:0110165	22	23.0	22.0	0.9565217391304348	82350	0.0002671523982999393
1510	GO:0039715	GO:0005575,GO:0018995,GO:0033643,GO:0033646,GO:0033647,GO:0033648,GO:0039713,GO:0039715,GO:0042025,GO:0043656,GO:0043657,GO:0110165	11	12.0	11.0	0.9166666666666666	82350	0.00013357619914996965
1511	GO:0039718	GO:0005575,GO:0018995,GO:0030430,GO:0033643,GO:0033646,GO:0033655,GO:0039713,GO:0039714,GO:0039718,GO:0043656,GO:0043657,GO:0110165	3	22.0	3.0	0.13636363636363635	82350	3.6429872495446266e-05
1512	GO:0039720	GO:0005575,GO:0018995,GO:0033643,GO:0033646,GO:0033647,GO:0033648,GO:0039713,GO:0039715,GO:0039720,GO:0042025,GO:0043656,GO:0043657,GO:0110165	1	11.0	1.0	0.09090909090909093	82350	1.2143290831815421e-05
1513	GO:0042022	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0042022,GO:0043235,GO:0071944,GO:0098796,GO:0098797,GO:0098802,GO:0110165	1	346.0	1.0	0.0028901734104046237	82350	1.2143290831815421e-05
1514	GO:0042025	GO:0005575,GO:0018995,GO:0033643,GO:0033646,GO:0033647,GO:0033648,GO:0042025,GO:0043656,GO:0043657,GO:0110165	169	231.0	169.0	0.7316017316017316	82350	0.002052216150576806
1515	GO:0042101	GO:0005575,GO:0005886,GO:0016020,GO:0032991,GO:0042101,GO:0043235,GO:0071944,GO:0098796,GO:0098797,GO:0098802,GO:0110165	31	394.0	31.0	0.07868020304568528	82350	0.0003764420157862781
1516	GO:0042105	GO:0005575,GO:0005886,GO:0016020,GO:0032991,GO:0042101,GO:0042105,GO:0043235,GO:0071944,GO:0098796,GO:0098797,GO:0098802,GO:0110165	15	31.0	15.0	0.4838709677419355	82350	0.00018214936247723133
1517	GO:0042151	GO:0005575,GO:0005622,GO:0005737,GO:0005938,GO:0042151,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0071944,GO:0110165	4	792.0	4.0	0.005050505050505051	82350	4.8573163327261686e-05
1518	GO:0042170	GO:0005575,GO:0005622,GO:0005737,GO:0009526,GO:0009536,GO:0016020,GO:0031090,GO:0031967,GO:0031975,GO:0042170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	130	159.0	130.0	0.8176100628930818	82350	0.001578627808136005
1519	GO:0042175	GO:0005575,GO:0012505,GO:0016020,GO:0042175,GO:0110165	1618	5755.0	1618.0	0.28114682884448305	82350	0.019647844565877353
1520	GO:0042272	GO:0005575,GO:0005622,GO:0005634,GO:0005654,GO:0031974,GO:0031981,GO:0032991,GO:0042272,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0070013,GO:0110165	5	2981.0	5.0	0.0016772895001677286	82350	6.071645415907711e-05
1521	GO:0042382	GO:0005575,GO:0005622,GO:0005634,GO:0005654,GO:0016604,GO:0031974,GO:0031981,GO:0042382,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0070013,GO:0110165	10	1570.0	10.0	0.006369426751592357	82350	0.00012143290831815422
1522	GO:0042383	GO:0005575,GO:0005886,GO:0016020,GO:0042383,GO:0071944,GO:0110165	298	15351.0	298.0	0.0194124161292424	82350	0.0036187006678809956
1523	GO:0042405	GO:0005575,GO:0005622,GO:0005634,GO:0016234,GO:0042405,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	21	102.0	21.0	0.2058823529411765	82350	0.00025500910746812386
1524	GO:0042406	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005789,GO:0012505,GO:0016020,GO:0019898,GO:0031090,GO:0031312,GO:0042175,GO:0042406,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	19	21.0	19.0	0.9047619047619048	82350	0.000230722525804493
1525	GO:0042470	GO:0005575,GO:0005622,GO:0005737,GO:0031410,GO:0031982,GO:0042470,GO:0043226,GO:0043227,GO:0043229,GO:0048770,GO:0097708,GO:0110165	44	45.0	44.0	0.9777777777777776	82350	0.0005343047965998786
1526	GO:0042555	GO:0005575,GO:0032991,GO:0042555	52	14985.0	52.0	0.003470136803470137	82350	0.0006314511232544019
1527	GO:0042564	GO:0005575,GO:0005622,GO:0031074,GO:0032991,GO:0042564	7	9.0	7.0	0.7777777777777778	82350	8.500303582270796e-05
1528	GO:0042565	GO:0005575,GO:0005622,GO:0031074,GO:0032991,GO:0042565	2	9.0	2.0	0.2222222222222222	82350	2.4286581663630843e-05
1529	GO:0042566	GO:0005575,GO:0005622,GO:0005737,GO:0042566,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	1	27189.0	1.0	3.677957997719666e-05	82350	1.2143290831815421e-05
1530	GO:0042567	GO:0005575,GO:0005576,GO:0005615,GO:0016942,GO:0032991,GO:0036454,GO:0042567,GO:0110165	8	9.0	8.0	0.8888888888888888	82350	9.714632665452337e-05
1531	GO:0042568	GO:0005575,GO:0005576,GO:0005615,GO:0016942,GO:0032991,GO:0036454,GO:0042568,GO:0110165	2	9.0	2.0	0.2222222222222222	82350	2.4286581663630843e-05
1532	GO:0042571	GO:0005575,GO:0005576,GO:0005615,GO:0019814,GO:0032991,GO:0042571,GO:0110165	17	17.0	17.0	1.0	82350	0.00020643594414086218
1533	GO:0042575	GO:0005575,GO:0005622,GO:0032991,GO:0042575,GO:0061695,GO:1902494,GO:1990234	101	671.0	101.0	0.15052160953800298	82350	0.0012264723740133575
1534	GO:0042579	GO:0005575,GO:0005622,GO:0005737,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	849	27189.0	849.0	0.03122586340063996	82350	0.010309653916211293
1535	GO:0042581	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031410,GO:0031982,GO:0042581,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0099503,GO:0110165	162	1113.0	162.0	0.14555256064690028	82350	0.0019672131147540984
1536	GO:0042582	GO:0000323,GO:0005575,GO:0005622,GO:0005737,GO:0005764,GO:0005766,GO:0005773,GO:0012505,GO:0030141,GO:0031410,GO:0031982,GO:0042582,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0097708,GO:0099503,GO:0110165	157	157.0	157.0	1.0	82350	0.0019064966605950213
1537	GO:0042583	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031410,GO:0031982,GO:0042583,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0099503,GO:0110165	21	1113.0	21.0	0.018867924528301886	82350	0.00025500910746812386
1538	GO:0042584	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0012506,GO:0016020,GO:0030141,GO:0030659,GO:0030667,GO:0031090,GO:0031410,GO:0031982,GO:0042583,GO:0042584,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0098588,GO:0098805,GO:0099503,GO:0110165	14	14.0	14.0	1.0	82350	0.00017000607164541592
1539	GO:0042585	GO:0001674,GO:0005575,GO:0005622,GO:0005634,GO:0042585,GO:0043073,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	26	42.0	26.0	0.6190476190476191	82350	0.00031572556162720095
1540	GO:0042587	GO:0005575,GO:0005622,GO:0005737,GO:0042587,GO:0110165	8	44416.0	8.0	0.00018011527377521613	82350	9.714632665452337e-05
1541	GO:0042588	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031410,GO:0031982,GO:0042588,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0099503,GO:0110165	25	1113.0	25.0	0.022461814914645103	82350	0.00030358227079538557
1542	GO:0042589	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0012506,GO:0016020,GO:0030141,GO:0030659,GO:0030667,GO:0031090,GO:0031410,GO:0031982,GO:0042588,GO:0042589,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0098588,GO:0098805,GO:0099503,GO:0110165	15	15.0	15.0	1.0	82350	0.00018214936247723133
1543	GO:0042597	GO:0005575,GO:0042597,GO:0110165	256	80392.0	256.0	0.003184396457358941	82350	0.003108682452944748
1544	GO:0042599	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031410,GO:0031982,GO:0042599,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0099503,GO:0110165	33	1113.0	33.0	0.029649595687331536	82350	0.0004007285974499089
1545	GO:0042600	GO:0005575,GO:0030312,GO:0042600,GO:0071944,GO:0110165	39	1122.0	39.0	0.03475935828877005	82350	0.00047358834244080146
1546	GO:0042601	GO:0005575,GO:0042601,GO:0042763,GO:0110165	10	86.0	10.0	0.11627906976744184	82350	0.00012143290831815422
1547	GO:0042603	GO:0005575,GO:0030112,GO:0030312,GO:0042603,GO:0071944,GO:0110165	3	6.0	3.0	0.5	82350	3.6429872495446266e-05
1548	GO:0042611	GO:0005575,GO:0005886,GO:0016020,GO:0032991,GO:0042611,GO:0071944,GO:0098796,GO:0098797,GO:0110165	39	1294.0	39.0	0.030139103554868624	82350	0.00047358834244080146
1549	GO:0042612	GO:0005575,GO:0005886,GO:0016020,GO:0032991,GO:0042611,GO:0042612,GO:0071944,GO:0098796,GO:0098797,GO:0110165	6	39.0	6.0	0.15384615384615385	82350	7.285974499089253e-05
1550	GO:0042613	GO:0005575,GO:0005886,GO:0016020,GO:0032991,GO:0042611,GO:0042613,GO:0071944,GO:0098796,GO:0098797,GO:0110165	25	39.0	25.0	0.6410256410256411	82350	0.00030358227079538557
1551	GO:0042622	GO:0001750,GO:0005575,GO:0005886,GO:0005929,GO:0016020,GO:0031090,GO:0031253,GO:0042622,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0060170,GO:0071944,GO:0097730,GO:0097731,GO:0097733,GO:0098588,GO:0098590,GO:0110165,GO:0120025	29	29.0	29.0	1.0	82350	0.0003521554341226472
1552	GO:0042627	GO:0005575,GO:0005576,GO:0005615,GO:0032991,GO:0032994,GO:0034358,GO:0042627,GO:0110165,GO:1990777	11	33.0	11.0	0.3333333333333333	82350	0.00013357619914996965
1553	GO:0042629	GO:0000323,GO:0005575,GO:0005622,GO:0005737,GO:0005764,GO:0005773,GO:0042629,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	10	1029.0	10.0	0.009718172983479106	82350	0.00012143290831815422
1554	GO:0042641	GO:0005575,GO:0005622,GO:0005856,GO:0015629,GO:0042641,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0110165	142	1309.0	142.0	0.10847975553857908	82350	0.00172434729811779
1555	GO:0042642	GO:0005575,GO:0005622,GO:0005856,GO:0015629,GO:0016459,GO:0032991,GO:0042641,GO:0042642,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0110165	2	26.0	2.0	0.07692307692307693	82350	2.4286581663630843e-05
1556	GO:0042644	GO:0005575,GO:0005622,GO:0005737,GO:0009295,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0042644,GO:0042646,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0110165	49	50.0	49.0	0.98	82350	0.0005950212507589556
1557	GO:0042645	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005759,GO:0009295,GO:0031974,GO:0042645,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0070013,GO:0110165	102	102.0	102.0	1.0	82350	0.001238615664845173
1558	GO:0042646	GO:0005575,GO:0005622,GO:0005737,GO:0009295,GO:0009532,GO:0009536,GO:0042646,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0110165	56	56.0	56.0	1.0	82350	0.0006800242865816637
1559	GO:0042651	GO:0005575,GO:0005622,GO:0009579,GO:0016020,GO:0034357,GO:0042651,GO:0110165	390	426.0	390.0	0.9154929577464788	82350	0.004735883424408015
1560	GO:0042652	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005747,GO:0016020,GO:0019866,GO:0030964,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0042652,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0045271,GO:0070469,GO:0098796,GO:0098798,GO:0098800,GO:0098803,GO:0110165,GO:1902494,GO:1990204	1	165.0	1.0	0.006060606060606061	82350	1.2143290831815421e-05
1561	GO:0042709	GO:0005575,GO:0005622,GO:0005737,GO:0032991,GO:0042709,GO:0045239,GO:0110165,GO:1902494	9	33.0	9.0	0.2727272727272727	82350	0.0001092896174863388
1562	GO:0042716	GO:0005575,GO:0005622,GO:0005737,GO:0042716,GO:0110165	2	44416.0	2.0	4.502881844380403e-05	82350	2.4286581663630843e-05
1563	GO:0042717	GO:0005575,GO:0005622,GO:0005737,GO:0009579,GO:0016020,GO:0034357,GO:0042716,GO:0042717,GO:0110165	2	2.0	2.0	1.0	82350	2.4286581663630843e-05
1564	GO:0042718	GO:0005575,GO:0005622,GO:0005737,GO:0042718,GO:0060417,GO:0110165	4	21.0	4.0	0.19047619047619047	82350	4.8573163327261686e-05
1565	GO:0042719	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005758,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0032991,GO:0042719,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0070013,GO:0098798,GO:0110165,GO:1990351	16	18.0	16.0	0.8888888888888888	82350	0.00019429265330904674
1566	GO:0042720	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0042720,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098796,GO:0098798,GO:0098800,GO:0110165	4	456.0	4.0	0.008771929824561403	82350	4.8573163327261686e-05
1567	GO:0042721	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0042721,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098796,GO:0098798,GO:0098800,GO:0110165	10	456.0	10.0	0.02192982456140351	82350	0.00012143290831815422
1568	GO:0042729	GO:0000228,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000793,GO:0000794,GO:0000940,GO:0000942,GO:0005575,GO:0005622,GO:0005634,GO:0005694,GO:0031974,GO:0031981,GO:0032991,GO:0042729,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0070013,GO:0098687,GO:0099080,GO:0110165	23	35.0	23.0	0.6571428571428571	82350	0.0002792956891317547
1569	GO:0042734	GO:0005575,GO:0005886,GO:0016020,GO:0030054,GO:0042734,GO:0045202,GO:0071944,GO:0097060,GO:0098590,GO:0098793,GO:0110165	325	374.0	325.0	0.8689839572192514	82350	0.003946569520340012
1570	GO:0042735	GO:0005575,GO:0005622,GO:0005737,GO:0042735,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	2	27189.0	2.0	7.355915995439332e-05	82350	2.4286581663630843e-05
1571	GO:0042763	GO:0005575,GO:0042763,GO:0110165	86	80392.0	86.0	0.0010697581848940192	82350	0.0010443230115361262
1572	GO:0042764	GO:0005575,GO:0042763,GO:0042764,GO:0110165	76	86.0	76.0	0.8837209302325582	82350	0.000922890103217972
1573	GO:0042765	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005789,GO:0008303,GO:0012505,GO:0016020,GO:0016021,GO:0030176,GO:0031090,GO:0031224,GO:0031227,GO:0031300,GO:0031301,GO:0032991,GO:0042175,GO:0042765,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098796,GO:0110165,GO:1902494,GO:1905368,GO:1905369	17	17.0	17.0	1.0	82350	0.00020643594414086218
1574	GO:0042788	GO:0005575,GO:0005622,GO:0005840,GO:0005844,GO:0032991,GO:0042788,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0110165,GO:1990904	139	148.0	139.0	0.9391891891891893	82350	0.0016879174256223437
1575	GO:0042807	GO:0000325,GO:0005575,GO:0005622,GO:0005737,GO:0005773,GO:0042807,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	6	166.0	6.0	0.03614457831325301	82350	7.285974499089253e-05
1576	GO:0042824	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005789,GO:0012505,GO:0016020,GO:0016021,GO:0030176,GO:0031090,GO:0031224,GO:0031227,GO:0031300,GO:0031301,GO:0032991,GO:0042175,GO:0042824,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098796,GO:0110165	13	58.0	13.0	0.2241379310344828	82350	0.00015786278081360048
1577	GO:0042825	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005789,GO:0012505,GO:0016020,GO:0016021,GO:0030176,GO:0031090,GO:0031224,GO:0031227,GO:0031300,GO:0031301,GO:0032991,GO:0042175,GO:0042824,GO:0042825,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098796,GO:0110165	5	13.0	5.0	0.38461538461538464	82350	6.071645415907711e-05
1578	GO:0042827	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031410,GO:0031982,GO:0042827,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0099503,GO:0110165	21	1113.0	21.0	0.018867924528301886	82350	0.00025500910746812386
1579	GO:0042995	GO:0005575,GO:0042995,GO:0110165	6556	80392.0	6556.0	0.08155040302517662	82350	0.07961141469338191
1580	GO:0043005	GO:0005575,GO:0042995,GO:0043005,GO:0110165,GO:0120025	3053	6455.0	3053.0	0.4729666924864446	82350	0.03707346690953248
1581	GO:0043020	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0043020,GO:0071944,GO:0098796,GO:0098797,GO:0110165,GO:1902494,GO:1990204	17	27.0	17.0	0.6296296296296297	82350	0.00020643594414086218
1582	GO:0043025	GO:0005575,GO:0036477,GO:0043025,GO:0044297,GO:0110165	1337	1377.0	1337.0	0.9709513435003632	82350	0.016235579842137218
1583	GO:0043033	GO:0005575,GO:0032991,GO:0043033,GO:1902494	4	4038.0	4.0	0.0009905894006934123	82350	4.8573163327261686e-05
1584	GO:0043034	GO:0005575,GO:0005622,GO:0005737,GO:0030016,GO:0043034,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0099080,GO:0099081,GO:0099512,GO:0110165	35	763.0	35.0	0.045871559633027525	82350	0.00042501517911353975
1585	GO:0043036	GO:0005575,GO:0005622,GO:0005737,GO:0009536,GO:0043036,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	9	2803.0	9.0	0.0032108455226542987	82350	0.0001092896174863388
1586	GO:0043073	GO:0005575,GO:0005622,GO:0005634,GO:0043073,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	115	25231.0	115.0	0.004557885141294439	82350	0.0013964784456587736
1587	GO:0043076	GO:0005575,GO:0005622,GO:0005634,GO:0043076,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	6	25231.0	6.0	0.00023780270302405765	82350	7.285974499089253e-05
1588	GO:0043078	GO:0005575,GO:0005622,GO:0005634,GO:0043076,GO:0043078,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	6	6.0	6.0	1.0	82350	7.285974499089253e-05
1589	GO:0043083	GO:0005575,GO:0005576,GO:0030054,GO:0043083,GO:0045202,GO:0110165	37	188.0	37.0	0.19680851063829788	82350	0.00044930176077717063
1590	GO:0043159	GO:0001669,GO:0005575,GO:0005622,GO:0005737,GO:0005773,GO:0012505,GO:0030141,GO:0031410,GO:0031982,GO:0043159,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0097708,GO:0099503,GO:0110165	10	14.0	10.0	0.7142857142857143	82350	0.00012143290831815422
1591	GO:0043160	GO:0000323,GO:0001669,GO:0005575,GO:0005622,GO:0005737,GO:0005764,GO:0005773,GO:0005775,GO:0012505,GO:0030141,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0034774,GO:0043160,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0060205,GO:0070013,GO:0097708,GO:0099503,GO:0110165	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
1592	GO:0043186	GO:0005575,GO:0005622,GO:0005737,GO:0035770,GO:0036464,GO:0043186,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0045495,GO:0060293,GO:0099080,GO:0110165	187	188.0	187.0	0.9946808510638298	82350	0.0022707953855494838
1593	GO:0043188	GO:0005575,GO:0005618,GO:0009277,GO:0030312,GO:0043188,GO:0071944,GO:0110165	2	299.0	2.0	0.006688963210702341	82350	2.4286581663630843e-05
1594	GO:0043189	GO:0000123,GO:0005575,GO:0005622,GO:0005634,GO:0005654,GO:0031248,GO:0031974,GO:0031981,GO:0032991,GO:0043189,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0070013,GO:0110165,GO:1902493,GO:1902494,GO:1902562,GO:1990234	84	174.0	84.0	0.4827586206896552	82350	0.0010200364298724954
